Frame,ts,capsfilter0,queue0,vaapipostproc0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,funnel0,tee1
793,30072502611,0.147335,0.353866,2.234097,0.341892,4.66438,0.506005,0.254314,0.113654,0.069758,,
794,30106287478,0.143353,0.373814,2.445525,0.237397,4.938321,0.431287,0.257146,0.111741,0.069765,,
795,30140389308,0.155233,0.495594,2.308022,0.297281,5.121456,0.436535,0.257457,0.113547,0.071495,,
796,30174417319,0.16016,0.318953,3.172807,0.245375,4.577938,0.302623,0.259531,0.114115,0.07098,,
797,30208156753,0.184152,0.306327,2.289614,0.235882,4.510119,0.344113,0.337838,0.113369,0.070462,,
798,30241103685,0.342892,0.778189,2.402973,0.247796,5.975717,0.643064,0.309134,0.11873,0.071565,,
799,30277655675,0.355293,1.220636,2.297793,0.244584,14.287894,0.580005,0.511948,0.172337,0.157409,,
800,30320131452,,,,,,,,0.169228,0.071893,,
801,30320631498,,,,,,,,0.064025,0.127753,,
802,30321721435,0.173256,0.372008,2.59349,0.234143,5.094046,0.354453,0.293067,0.193552,0.109825,,
803,30343373767,0.162066,0.409979,2.439036,0.238814,4.905059,0.278046,0.284164,0.118242,0.071294,,
804,30376711818,0.15432,0.278047,2.219617,0.233782,5.870489,0.608843,0.55836,0.116765,0.071164,,
805,30411764829,0.186603,0.411603,2.345167,0.247428,4.844507,0.305187,0.274093,0.165958,0.073534,,
806,30444180348,0.344703,0.754012,2.372696,0.351122,7.324402,1.261448,0.470846,0.115212,0.108326,,
807,30482373899,0.363429,0.554895,2.350266,0.245019,4.797575,0.319953,0.312387,0.165179,0.072933,,
808,30512153828,0.33059,0.630086,2.404993,0.24256,4.924193,4.440498,0.966895,0.114919,0.071573,,
809,30551520220,0.152581,0.292867,3.245795,0.236288,4.016139,2.009033,1.093421,0.451094,0.266406,,
810,30582215369,0.105285,0.332791,2.158685,0.298941,4.112862,1.198274,0.873438,0.425874,0.2804,,
811,30614059442,0.326135,0.764663,2.44879,0.300025,4.887719,0.328314,0.26368,0.411452,0.305827,,
812,30647693562,0.154662,0.337522,2.202345,0.248079,5.087116,0.555426,0.264461,0.208391,0.094162,,
813,30680901708,0.160326,0.37016,2.180754,0.287345,4.895232,0.541205,0.259301,0.114689,0.150445,,
814,30714425398,0.15183,0.285475,2.334605,0.300519,4.836761,0.506279,0.268197,0.113859,0.069795,,
815,30748260525,0.15534,0.282841,2.209505,0.242085,5.163007,0.637679,0.356496,0.114658,0.116091,,
816,30782310774,0.104561,0.336797,2.214792,0.296277,4.832651,0.577165,0.382684,0.113223,0.07057,,
817,30815856320,0.174446,0.335605,5.090992,0.765784,6.051918,0.433208,0.352091,0.115915,0.072159,,
818,30854149484,0.204195,0.280012,5.043644,0.782599,6.087558,0.804571,0.44717,0.17192,0.115002,,
819,30888356910,0.199706,0.639297,5.073959,0.776249,6.424805,1.884699,0.717769,0.166912,0.074448,,0.20208
820,30926031949,0.1379,0.486784,5.738454,0.821187,6.27219,1.924506,0.689783,1.077258,0.288632,,
821,30958714334,0.099323,0.351684,5.1358,0.990954,5.965654,2.025253,0.74599,0.429898,0.264868,,
822,30991793349,0.145208,0.346997,5.216922,0.784055,6.206114,1.856324,0.753267,0.435804,0.281933,,
823,31025611449,0.145016,0.360777,5.811773,0.713821,6.081091,0.736348,0.353969,0.471146,0.285871,,
824,31057835027,0.148908,0.407922,5.276173,0.7584,6.271679,0.529964,0.310161,0.183729,0.116863,,
825,31091014570,0.15457,0.328857,5.157058,0.845627,6.006896,0.543815,0.498914,0.166055,0.115581,,
826,31124630686,0.152202,0.28989,5.181803,0.739679,6.02248,0.593442,0.360668,0.165511,0.084328,,
827,31158183633,0.143267,0.247371,5.017253,0.790307,6.01861,0.87283,0.453501,0.158306,0.070191,,
828,31192207574,0.1568,0.584093,5.463513,0.71297,6.061656,0.777022,0.454505,0.162046,0.072468,,
829,31226609122,0.146907,0.29978,5.083608,0.909392,6.037805,0.511618,0.301121,0.163984,0.072399,,
830,31259491441,0.15262,0.287945,5.149514,0.728439,5.954036,0.489388,0.41399,0.181933,0.112758,,
831,31293190938,0.162503,0.315986,5.127547,0.738452,13.327286,0.739535,0.59791,0.183589,0.123323,,
832,31334960844,,,,,,,,0.123081,0.12391,,
833,31335407918,,,,,,,,0.115645,0.078098,,
834,31336361488,0.150815,0.305298,5.07211,0.773444,6.605042,0.863686,0.487391,0.178209,0.092204,,
835,31361795406,0.101836,0.30323,5.028695,0.68942,6.455857,0.52065,0.412363,0.168708,0.120566,,
836,31394858151,0.154693,0.336162,5.054312,0.954324,6.223316,1.979664,0.765664,0.170221,0.118937,,
837,31431016561,0.144513,0.354304,5.081728,0.731299,6.197637,1.845685,0.782594,0.461559,0.28293,,
838,31464502332,0.146771,0.327389,5.283468,0.818519,6.229259,1.962869,0.736274,0.462727,0.28462,,
839,31498657041,0.143612,0.331045,5.201923,0.778446,6.27962,0.554198,0.369808,0.494529,0.279672,,
840,31530091225,0.15591,0.360773,2.16051,0.35056,5.488892,0.640995,0.480991,0.16534,0.119005,,
841,31559786497,0.15213,0.289509,2.271591,0.246994,5.440874,0.54352,0.33851,0.160063,0.091278,,
842,31593377022,0.099009,0.332961,2.191529,0.295001,5.213923,2.219409,1.26474,0.247498,0.140771,,
843,31631587145,0.151563,0.336564,2.347599,0.243275,6.837782,1.058592,0.777056,2.175161,0.33949,,
844,31663709313,0.149225,0.294476,2.226509,0.239104,5.688637,1.597412,0.698482,0.452307,0.285956,,
845,31696685100,0.150911,0.280254,2.268546,0.334355,4.827797,0.744266,0.258221,0.469777,0.295842,,
846,31727834006,0.154003,0.744541,5.424808,0.733218,6.162417,0.777307,0.446646,0.111979,0.070482,,
847,31767230366,0.133166,0.57496,5.513933,0.803121,6.039369,0.529185,0.366464,0.158118,0.074475,,
848,31800526350,0.149875,0.306867,5.027772,0.74829,5.980266,1.511239,0.357653,0.12073,0.116831,,
849,31834390619,0.14109,0.251952,5.076483,0.812554,6.054462,0.77611,0.444188,0.161132,0.074365,,
850,31867679654,0.101893,0.289732,4.976464,0.696683,6.015231,0.459462,0.363233,0.164448,0.074646,,
851,31900957967,0.203396,0.544425,5.021827,0.733045,6.304447,0.783611,0.445297,0.207637,0.186116,,
852,31935660603,0.18448,0.593601,5.485837,0.711021,5.882812,0.479127,0.517654,0.160943,0.074685,,
853,31969301267,0.169308,0.569137,4.973004,0.736774,6.064649,0.623831,0.339064,0.178777,0.072788,,
854,32002649285,0.182724,0.531431,4.996529,0.844432,6.174486,0.694934,0.454965,0.161833,0.072428,,
855,32037570083,0.218233,0.491071,2.24318,0.29571,4.648082,1.591814,0.673663,0.158311,0.834662,,
856,32067349737,0.375122,0.737088,2.5713,0.243196,5.058002,2.164698,0.315738,0.420264,0.307938,,
857,32102091884,0.318229,0.54298,2.292328,0.244544,4.69628,0.319963,0.264188,0.166779,0.120027,,
858,32133763488,0.156301,0.486329,2.217037,0.35668,4.873006,0.318138,0.262442,0.870504,0.174051,,
859,32166644779,0.154242,0.574191,3.170058,0.246761,4.644197,0.303975,0.425916,0.113155,0.070127,,
860,32201426166,0.144115,0.515289,2.349491,0.238881,5.491304,0.265879,0.260825,0.156417,0.174464,,
861,32234857084,0.141189,0.394531,2.384287,0.251701,4.760289,0.277888,0.298925,0.112533,0.153585,,
862,32267799384,0.144862,0.356251,2.287091,0.247331,4.727269,0.982014,0.261925,0.113568,0.070703,,
863,32302034728,0.142575,0.310862,2.39161,0.292004,11.388903,0.791428,0.603578,0.111633,0.070396,,
864,32342821641,,,,,,,,0.120761,0.115728,,
865,32347361826,,,,,,,,0.183509,0.201,,
866,32348349634,0.169662,1.001464,2.329738,0.288613,5.305625,0.407223,0.383102,0.131349,0.144384,,
867,32370664959,0.161758,0.358894,3.10063,0.277604,4.884038,0.311455,0.289731,0.179329,0.160577,,
868,32403909128,0.149096,0.560102,2.388424,0.297374,4.828951,0.301937,0.380003,0.206005,0.1142,,
869,32437080932,0.270564,0.447223,2.341759,0.244532,5.022329,0.377589,0.298722,0.122238,0.070779,,
870,32470971725,0.159587,0.58841,2.395141,0.254521,4.747434,0.555499,0.3661,0.113738,0.070256,,
871,32504774579,0.155495,0.423754,2.190298,0.3024,4.857731,0.380233,0.353188,0.114125,0.069636,,
872,32538136817,0.299095,0.46677,3.170163,0.3467,4.74908,0.371377,0.484237,0.11453,0.070026,,
873,32573248067,0.169988,0.316083,2.285388,0.255189,4.717448,0.403597,0.264561,0.175011,0.074539,,
874,32605461319,0.322661,0.805109,2.407459,0.247376,6.035492,1.162656,0.772243,0.11342,0.071207,,
875,32643664977,0.227346,0.439718,2.220144,0.300542,6.568565,0.718333,0.666702,0.859156,0.362811,,
876,32676241516,0.23292,0.456735,2.380129,0.2371,5.021946,1.708731,0.791624,0.43487,0.273556,,
877,32709965372,0.214336,0.424801,3.123946,0.24306,4.690591,0.633571,0.32168,0.614972,0.333016,,
878,32741874511,0.156301,0.357397,2.289516,0.246779,5.600114,0.289073,0.265655,0.211179,0.07398,,
879,32775105175,0.171312,0.339686,2.453171,0.241678,5.676539,0.956119,0.452505,0.11393,0.070601,,
880,32810034380,0.201275,0.35847,2.295417,0.242061,4.717309,1.556766,0.747173,0.173543,0.075144,,
881,32844118278,0.152373,0.282769,2.261972,0.234887,6.373924,0.829404,0.674037,0.464175,0.274403,,
882,32878594843,0.101715,0.328633,2.276444,0.238063,5.474629,1.531845,0.687651,0.421932,0.27018,,
883,32912269380,0.152214,0.324238,2.366137,0.23976,4.068382,1.468502,0.975463,0.471826,0.245665,,
884,32945007696,0.165212,0.358975,2.155368,0.246738,4.033252,1.605113,0.95992,0.452354,0.358481,,
885,32978629096,0.142535,0.279072,2.327341,0.28758,3.960868,0.599221,0.181724,0.474071,0.264958,,
886,33010108870,0.106404,0.339214,2.183944,0.287925,3.934658,0.580711,0.181023,0.111251,0.070089,,
887,33043788711,0.144625,0.285262,2.221344,0.232431,4.079232,1.712896,0.978513,0.111822,0.105493,,
888,33080099231,0.152009,0.332217,2.311982,0.250081,4.345112,1.198713,1.075321,0.419513,0.311374,,
889,33113848612,0.151746,0.318197,2.146464,0.238844,3.864386,1.316408,0.765626,0.46512,0.269466,,
890,33146673596,0.149426,0.334128,2.231231,0.299143,3.950462,1.522977,0.929688,0.390495,0.254229,,
891,33181244097,0.148203,0.335197,2.191768,0.238874,4.048205,1.289248,0.744129,0.490203,0.321491,,
892,33214502166,0.10319,0.331154,2.201496,0.321849,3.881221,1.19116,0.701988,0.397483,0.275796,,
893,33247974942,0.10057,0.373953,2.141727,0.287227,3.912829,1.120065,0.778338,0.394862,0.250816,,
894,33281744438,0.162485,0.369453,2.15593,1.138596,3.869132,1.133714,0.708392,0.398523,0.270539,,
895,33316269299,0.14515,0.337392,2.171153,0.256377,5.405066,1.233637,1.212556,0.402937,0.246708,,
896,33351489123,,,,,,,,0.422921,0.423573,,
897,33361236364,,,,,,,,0.366131,0.41177,,
898,33363872886,0.239686,0.407672,2.283718,0.351197,4.713083,1.183805,0.806536,0.456937,0.294865,,
899,33384393344,0.216379,0.527583,2.46844,0.343926,4.078197,1.129252,0.784392,0.457984,0.264396,,
900,33417862836,0.152657,0.530963,2.222884,0.249132,4.14993,1.177484,0.697422,0.412643,0.468778,,
901,33451062026,0.165136,0.542639,3.146509,0.304053,3.931061,1.165549,0.796674,0.432189,0.2749,,
902,33485736549,0.218731,0.630382,2.358094,0.236962,5.893768,1.660226,0.678126,0.428552,0.296726,,
903,33521269358,0.196131,0.371949,2.32189,0.2926,4.437903,0.50077,0.183407,0.436684,0.422774,,
904,33550992507,0.336349,0.600841,2.315493,0.292895,3.903448,0.473328,0.182357,0.112245,0.077871,,
905,33584616407,0.229709,0.419746,2.454514,0.237162,4.037241,0.478441,0.175493,0.163992,0.070837,,
906,33618260689,0.321619,1.42914,2.343293,0.235255,3.975714,0.51715,0.221195,0.110227,0.069436,,
907,33653155945,0.151079,0.310386,2.311193,0.237216,4.743414,0.476487,0.175252,0.111893,0.06932,,
908,33686163102,0.324475,0.782016,2.413607,0.337239,3.871924,1.579087,1.061798,0.111705,0.069212,,
909,33722567600,0.772299,0.757112,2.517945,0.238668,3.84983,1.301154,0.754812,0.434712,0.303509,,
910,33757078818,0.188276,0.457865,2.526874,0.30004,3.878559,1.195733,0.60644,0.454403,0.386478,,
911,33788780982,0.242657,0.748317,5.077569,0.773215,5.206389,1.463182,0.892124,0.425056,0.267812,,
912,33827822511,0.14406,0.347327,5.214636,0.798867,5.235256,1.368197,0.967081,0.433805,0.300133,,
913,33861330767,0.143617,0.303049,5.304532,0.761264,5.279063,1.499045,0.978348,0.477518,0.295891,,
914,33895431612,0.153334,0.568487,5.367809,0.83027,5.269407,1.394893,0.940347,0.593513,0.284836,,
915,33929391570,0.204574,0.725905,4.965668,0.736013,5.275132,1.427788,1.146943,0.53276,0.283443,,
916,33963010336,0.244628,0.788375,5.065115,0.793942,8.501568,0.851943,0.742536,0.44923,0.285739,,
917,33999294698,0.208847,0.686037,5.212816,0.790374,6.165446,1.877517,0.704081,0.436872,0.286616,,
918,34031762615,0.14664,0.334755,5.353613,0.766186,6.012,1.877503,0.683835,0.463672,0.29775,,
919,34065079707,0.101427,0.318109,5.260122,0.796108,5.99052,1.978593,0.717146,0.475995,0.320926,,
920,34098835457,0.179762,0.315819,5.212309,0.759206,6.139678,1.841718,0.711599,0.451918,0.286309,,
921,34132574522,0.148939,0.283657,5.185816,0.858912,5.246392,1.448661,0.961281,0.446098,0.299063,,
922,34165508807,0.101651,0.317414,5.149284,0.741809,5.271802,1.645139,1.028882,0.58773,0.305125,,
923,34199390537,0.100826,0.328095,5.3857,0.781411,5.203944,1.374285,0.938866,0.46039,0.429866,,
924,34232996912,0.142564,0.308889,5.252959,0.759505,5.275311,1.548673,1.044167,0.451175,0.411397,,
925,34266864558,0.148075,0.337389,5.144157,0.754206,5.227491,1.450001,0.900561,0.459695,0.287191,,
926,34300245932,0.152248,0.313059,5.181309,0.778168,5.233401,1.63632,1.11012,0.445746,0.314298,,
927,34334456640,0.364815,0.860856,5.150341,0.759809,7.065219,1.545968,1.391665,0.4397,0.289923,,
928,34370989826,,,,,,,,0.418534,0.285203,,
929,34374677632,,,,,,,,0.317208,0.407211,,
930,34377620660,0.239649,0.752584,5.664852,0.759499,5.294785,1.459889,1.244901,0.579638,0.443514,,
931,34403061510,0.288851,0.754437,5.338145,0.731949,5.942615,1.423895,1.291514,0.50782,0.267536,,
932,34437482578,0.204285,0.718686,6.588453,0.704239,5.346249,1.508436,1.002591,0.544501,0.523291,,
933,34471217957,0.253311,0.621056,2.269383,0.233412,3.944006,1.206702,0.921426,0.471904,0.282485,,
934,34498370908,0.203569,0.374372,2.38603,0.23984,4.026895,1.11688,0.658733,0.459293,0.303662,,
935,34531607088,0.348156,0.50309,3.223115,0.341871,3.451784,1.296279,0.796721,0.392125,0.278982,,
936,34566463150,0.214492,0.68485,2.37288,1.142786,3.612353,1.149744,0.688666,0.469378,0.267489,,
937,34600058873,0.243647,0.83411,2.39511,0.253601,4.062021,0.503545,0.178115,0.438334,0.281613,,
938,34631901384,0.364815,0.784808,2.36476,0.388831,3.859979,1.29749,0.790896,0.110168,0.06924,,
939,34667847519,0.147431,0.326793,2.202719,0.246393,4.083297,1.277675,0.882645,0.446669,0.441697,,
940,34700734010,0.151563,0.690452,5.277235,0.760974,5.678035,1.492781,0.998821,0.463863,0.284021,,
941,34740524966,0.148433,0.331843,5.202338,0.743809,5.352579,1.355945,0.931588,0.599807,0.283868,,
942,34773193809,0.101085,0.358055,5.219098,0.748283,5.195307,1.720945,0.956025,0.488559,0.287029,,
943,34807282450,0.101284,0.323864,5.156102,0.775562,5.262932,1.434974,0.901781,0.465344,0.338313,,
944,34840659305,0.142842,0.345431,5.269684,0.893433,5.200428,1.60855,0.941216,0.466296,0.288175,,
945,34874830595,0.58686,0.331518,5.237164,0.740997,5.269151,1.381308,0.965478,0.461833,0.285929,,
946,34908741652,0.144963,0.325513,5.403323,0.7584,5.193575,1.457915,0.948271,0.458381,0.286264,,
947,34942223490,0.101359,0.326559,5.160885,0.734039,5.258568,1.48892,0.939307,0.464959,0.295221,,
948,34975731962,0.100401,0.356119,5.183671,0.828771,5.275567,1.461096,0.97208,0.439206,0.267219,,
949,35009741494,0.144334,0.341897,5.179849,0.736314,5.325383,1.552364,0.963943,0.436893,0.310647,,
950,35043705578,0.142968,0.3244,5.26423,0.833682,5.148526,1.498256,0.998139,0.601531,0.28351,,
951,35077321892,0.152474,0.359062,5.21063,0.740151,5.103976,1.552163,1.120909,0.492339,0.266412,,
952,35111112433,0.101296,0.342555,5.29056,0.824995,5.382611,1.566194,0.984883,0.444977,0.30299,,
953,35145320492,0.158223,0.326075,5.206005,0.7564,5.33316,1.471991,0.935233,0.591778,0.325465,,
954,35178561857,0.143198,0.354519,5.243622,0.761767,5.252566,1.410935,0.926035,0.435322,0.305844,,
955,35212196482,0.096762,0.343881,5.192354,0.740172,5.212143,1.433987,0.95253,0.429176,0.286251,,
956,35245958093,0.100164,0.301876,5.346806,0.757549,5.2539,1.456638,0.925024,0.483626,0.283838,,
957,35279874096,0.141512,0.324858,5.14131,0.817495,5.299634,1.381858,0.971364,0.448655,0.269523,,
958,35313624156,0.146537,0.546918,5.433574,0.767404,5.22161,1.44763,0.924676,0.474053,0.296766,,
959,35347947418,0.141559,0.291756,5.146817,0.751145,6.987599,1.628063,1.379136,0.43013,0.47831,,
960,35383394706,,,,,,,,0.448692,0.297247,,
961,35387791922,,,,,,,,0.418673,0.462879,,
962,35390619400,0.145231,0.363856,5.459012,0.751945,5.463222,1.57823,1.107635,0.49391,0.316783,,
963,35415674603,0.140273,0.274077,5.175865,0.782482,5.35487,1.476733,1.033539,0.472705,0.296181,,
964,35448925180,0.099536,0.320867,5.4167,0.746095,5.338099,1.446813,0.986894,0.50288,0.339337,,
965,35482768033,0.148492,0.334572,5.243797,0.780682,5.362716,1.403601,0.989091,0.476265,0.291988,,
966,35516520544,0.14588,0.338476,5.101686,0.802919,5.334485,1.372618,0.985333,0.47634,0.433078,,
967,35550245998,0.100829,0.417557,5.305992,0.74883,5.350677,1.801063,1.153864,0.71441,0.300599,,
968,35584654791,0.100814,0.349498,5.265781,0.81661,5.235461,1.471861,1.099048,0.485663,0.298873,,
969,35617866337,0.149313,0.561459,6.912848,2.271818,5.439042,1.659969,1.003344,0.485037,0.312793,,
970,35655207299,0.097935,0.527133,5.315622,2.844566,5.829301,1.410985,0.917321,0.457606,0.288064,,
971,35687942801,0.100591,0.54034,5.514171,1.795469,5.386593,1.400686,0.914673,0.466902,0.267306,,
972,35720455351,0.13965,0.348674,5.191813,0.763773,5.49206,1.453912,0.924006,0.451397,0.298552,,
973,35752953144,0.362227,1.118895,5.030483,0.766377,7.476132,1.423116,1.006888,0.448446,0.353926,,
974,35789615165,0.361739,2.893818,4.619172,0.246859,3.93849,0.690147,0.235387,0.464167,0.295908,0.103477,
975,35824573168,0.358397,0.513158,2.459638,0.247916,3.900147,0.473261,0.175097,0.154218,0.114991,,
976,35847497413,0.358784,0.548103,2.534447,0.23083,4.033732,0.502586,0.231442,0.111227,0.069978,,
977,35881610810,0.33552,0.758323,2.449962,0.307475,3.849022,1.65708,1.115623,0.112969,0.069166,,
978,35918057833,0.224496,0.71937,2.371868,0.239008,4.014348,1.24085,0.917949,0.497743,0.323963,,
979,35950923935,0.167358,0.450108,2.473915,0.242331,4.024774,1.205581,0.687112,0.444129,0.325061,,
980,35984167003,0.183453,0.363602,3.114509,0.338769,3.795798,1.225156,0.689876,0.441643,0.26839,,
981,36018362198,0.177261,0.363628,2.286467,1.063896,4.023455,1.155186,0.684259,0.421062,0.28125,,
982,36052200470,0.181413,0.792925,2.465747,0.299957,3.862213,1.217185,0.728909,0.407829,0.316198,,
983,36085736800,0.190828,0.361012,2.289666,0.244939,4.059701,1.340162,0.634783,0.422916,0.263276,,
984,36119223481,0.198188,0.574912,2.395321,0.300153,3.912023,1.1825,0.639804,0.365857,0.457577,,
985,36153065273,0.174535,0.664723,4.99172,0.788959,5.396625,1.356162,0.919725,0.425507,0.389507,,
986,36192010751,0.141481,0.370554,5.220372,0.800517,5.215448,0.629797,0.222614,0.574389,0.299427,,
987,36223496341,0.147807,0.56957,5.429783,0.756955,5.269925,1.78855,0.963629,0.15851,0.121816,,
988,36260053241,0.147216,0.328457,5.112483,0.737688,5.273028,1.484075,0.914932,0.449683,0.295115,,
989,36293038402,0.152824,0.324634,5.739788,0.838944,5.23816,1.401477,0.919531,0.458746,0.430505,,
990,36327279250,0.131924,0.325145,5.23253,0.750011,5.371174,1.459865,0.993935,0.432279,0.294772,,
991,36360720632,0.147153,0.324418,5.302323,0.751446,7.036049,1.461902,1.409686,0.459154,0.254694,,
992,36396679357,,,,,,,,0.440125,0.286488,,
993,36400773100,,,,,,,,0.334012,0.359019,,
994,36403502124,0.151913,0.347563,5.330412,0.771562,5.427451,1.495134,1.07843,0.469438,0.283776,,
995,36428619276,0.153187,0.350216,5.279169,0.732831,5.280821,1.404828,1.140673,0.486307,0.282406,,
996,36462351748,0.153334,0.385425,5.407403,0.906133,5.37447,1.397121,0.952984,0.655119,0.29268,,
997,36496127489,0.101633,0.339613,5.139327,0.827472,5.329526,1.454852,1.062265,0.452852,0.260001,,
998,36529668142,0.149624,0.296616,7.824976,0.775987,5.281,1.632593,1.221533,0.486825,0.311462,,
999,36566392975,0.141841,0.354113,5.326126,0.796139,5.352891,1.529623,1.002689,0.506663,0.343202,,
1000,36597521949,0.101623,0.365202,5.227365,0.812089,5.3533,1.50247,1.014374,0.633309,0.289234,,
1001,36633061174,0.102029,0.48796,5.383688,0.809939,5.355883,0.675203,0.249152,2.229685,0.534405,,
1002,36663104947,0.147733,0.404373,5.60474,0.750805,5.251858,0.616478,0.28106,0.20505,0.124357,,
1003,36696730003,0.157523,0.385963,5.304847,0.764702,5.34627,0.728751,0.240291,0.113095,0.114566,,
1004,36730478013,0.157715,0.528486,5.511895,0.756508,5.219425,0.685281,0.225743,0.25013,0.120434,,
1005,36764317267,0.155761,0.306438,5.321007,0.76076,5.491584,1.497893,0.958857,0.162308,0.074856,,
1006,36800095122,0.146293,0.304026,5.172391,0.785485,5.216339,1.437695,0.985509,0.458327,0.279015,,
1007,36833537848,0.153964,0.337804,5.362732,0.750943,5.292226,1.485797,0.956409,0.644763,0.270121,,
1008,36867465772,0.094178,0.54823,5.331777,0.889244,5.265486,1.441149,0.928418,0.467617,0.312536,,
1009,36901398127,0.149074,0.327167,5.2725,0.753486,5.220923,1.639244,1.00752,0.487234,0.317781,,
1010,36935034476,0.147548,0.33767,5.354854,0.753404,5.251599,1.451659,0.93904,0.552214,0.287869,,0.137663
1011,36968721414,0.155755,0.31202,5.206872,0.72762,5.263313,1.41232,0.996322,0.581314,0.27485,,
1012,37002180574,0.154232,0.311826,5.040481,0.781242,5.251153,1.426022,0.932381,0.446413,0.257382,,
1013,37035845886,0.146671,0.316739,5.195965,0.837044,5.200929,1.450803,1.009888,0.485515,0.297186,,
1014,37069890761,0.274566,0.307296,2.284471,0.334141,3.951692,1.621045,0.955798,0.491959,0.289143,,
1015,37099194101,0.102772,0.324287,3.50866,0.240241,3.900579,1.22952,0.812235,0.462846,0.278824,,
1016,37133528397,0.1692,0.277493,2.28778,0.294384,4.00331,1.158512,0.766616,0.524118,0.282439,,
1017,37165899952,0.157139,0.331264,2.153347,0.383735,3.961547,0.572683,0.180445,0.407396,0.272457,,
1018,37197966440,0.1048,0.335252,2.253321,0.241711,3.888131,0.570767,0.179346,0.112646,0.070105,,
1019,37231606689,0.152094,0.290708,2.231198,0.232924,4.07849,0.557021,0.181749,0.110736,0.070537,,
1020,37265553997,0.150123,0.285121,2.316639,0.244833,4.040051,0.520807,0.177482,0.149089,0.070983,,
1021,37299324184,0.152776,0.319046,2.142394,0.240582,3.895509,0.591314,0.227492,0.1105,0.079045,,
1022,37332993292,0.151015,0.282875,2.288242,0.252279,4.038285,0.523774,0.175527,0.195958,0.071585,,
1023,37366832428,0.1799,0.283868,2.136653,0.289956,5.905113,0.228385,0.359321,0.111305,0.069201,,
1024,37402345332,,,,,,,,0.166928,0.071396,,
1025,37413399451,,,,,,,,0.18393,0.189036,,
1026,37414366120,0.15605,0.691829,5.424149,0.906426,5.513824,0.61532,0.305104,0.166267,0.139952,,
1027,37440365586,0.150399,2.712967,5.279898,0.824573,5.512069,1.718273,1.068536,0.210493,0.074297,,
1028,37478268051,0.102914,0.558818,7.384208,0.766403,5.426595,1.611066,1.17924,0.462835,0.292138,,
1029,37511849170,0.140275,0.317935,5.405481,0.724295,5.27895,1.519461,0.952935,0.449552,0.327929,,
1030,37542918984,0.364173,0.848611,5.04551,0.787228,5.806774,1.45635,1.145221,0.456857,0.305162,,
1031,37577858924,0.237214,0.684419,4.946267,0.741704,5.327953,1.429153,1.059393,0.468085,0.295005,,
1032,37610509001,0.201585,0.528659,2.302327,0.293087,3.743403,3.067413,1.046895,0.439319,0.304169,,
1033,37641661936,0.282302,0.520189,3.083812,0.304075,3.466265,1.234786,0.704586,0.458263,0.93246,,
1034,37673326794,0.24913,0.687902,2.360801,0.238038,4.801452,1.218651,0.743499,0.553244,0.300556,,
1035,37707627907,0.201276,0.426993,2.406883,0.283028,4.909847,1.572308,0.755236,0.429858,0.279946,,
1036,37741831672,0.297184,0.540926,2.318313,0.249442,4.931806,1.866995,0.695628,0.446074,0.429357,,
1037,37775790141,0.174236,0.358485,2.209582,0.402568,5.256149,1.655207,0.89505,0.452699,0.267969,,
1038,37809782967,0.199107,0.513553,3.144004,0.311531,4.678228,1.628178,0.705023,0.44793,0.439301,,
1039,37843599007,0.199402,0.594203,2.354818,1.169561,4.820048,1.784851,0.75766,0.432061,0.277772,,
1040,37877905806,0.186731,0.386374,2.350968,0.247533,5.098372,1.819188,0.686005,0.448826,0.285782,,
1041,37910744929,0.234753,0.511873,2.380166,0.342386,4.887062,0.52391,0.25544,0.396551,0.316252,,
1042,37942445180,0.148049,0.334882,2.195307,0.246188,4.595348,0.363343,0.257776,0.110747,0.153845,,
1043,37975154963,0.197401,1.142971,5.110685,0.74517,6.295696,0.528833,0.349141,0.113197,0.070337,,
1044,38015263279,0.144639,0.292437,4.979957,0.769043,6.042186,0.495353,0.349586,0.118514,0.118627,,
1045,38047684602,0.149477,0.320375,5.071554,0.73539,5.880502,0.583134,0.344506,0.160299,0.074076,,
1046,38081462844,0.142836,0.302014,5.022881,0.758187,6.182858,0.750563,0.446906,0.16537,0.072909,,
1047,38115896824,0.148388,0.276678,5.081333,0.721698,5.931262,0.46136,0.346407,0.196853,0.129273,,
1048,38149045348,0.145834,0.300026,4.965718,0.738309,6.164072,0.655192,0.304755,0.235824,0.124434,,
1049,38183067781,0.152608,0.316245,5.037244,0.813375,5.992245,0.761272,0.444995,0.167083,0.112872,,
1050,38218086368,0.153936,0.289445,5.109348,0.774619,6.286533,0.51599,0.358114,1.199249,0.13099,,
1051,38250758952,0.15067,0.325618,5.041508,0.825425,6.127189,0.562571,0.356342,0.168898,0.07386,,
1052,38284404707,0.103001,0.3844,5.095912,0.755374,6.083994,0.730358,0.451978,0.154289,0.071901,,
1053,38318442582,0.143844,0.32598,5.162554,0.748611,5.997524,0.526814,0.349843,0.159756,0.072284,,
1054,38351817496,0.142545,0.273212,5.146575,0.759616,5.959866,1.376454,0.366756,0.154902,0.073524,,
1055,38386402569,0.140291,0.294244,4.996967,0.762582,12.986794,0.729267,0.593161,0.15118,0.07313,,
1056,38426716142,,,,,,,,0.169475,0.11182,,
1057,38427226881,,,,,,,,0.06862,0.125982,,
