Frame,ts,rtpsession0,rtpstorage0,rtpssrcdemux0,rtpjitterbuffer0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,nvtiler,onscreendisplay
28882,40184712661,0.023264,0.049088,0.026592,,,0.115904,,,,,,,,
28883,40184832500,0.02304,0.034527,0.029664,,0.11344,,,,,,,,,
28884,40184959316,0.02368,0.03312,0.035488,3.675827,0.118112,0.112224,,,,,,,,
28885,40185768177,,,,3.715444,0.114976,0.108255,,,,8.4401,,,,
28886,40186280656,,,,3.661044,0.122303,0.117888,,,,,0.509566,0.232576,,
28887,40186814926,,,,3.545108,0.174687,0.177888,,,,,0.174879,,,
28888,40187523852,,,,3.478228,0.137311,0.148256,,,,,,,,
28889,40188052458,,,,3.664436,0.111807,0.118112,,,,,,,,
28890,40188546376,,,,3.977331,0.109216,0.112031,,,,,,,,
28891,40189016839,,,,4.311698,0.103071,0.101952,,,,,,,,
28892,40189481093,,,,4.639376,0.102848,0.102464,,,,,,,,
28893,40189965892,,,,5.002064,0.103967,0.101664,,,,,,,,
28894,40190439042,0.065056,0.074239,0.033408,5.343406,0.100288,0.100832,0.118431,2.01321,0.096543,,,,11.114555,2.476696
28895,40203734998,0.0288,0.036672,0.339487,0.305855,0.160735,0.248416,,,,,,,,
28896,40204784883,0.106176,0.108864,0.038592,0.575166,0.147871,0.135232,,,,12.366487,,,,
28897,40206675244,,,,0.239039,0.136384,0.160671,0.111903,0.415903,0.069536,,1.861754,0.219679,,
28898,40215809934,0.057984,0.053088,0.030016,,,,,,,8.400964,0.194752,,,
28899,40216338028,0.027168,0.074528,0.028384,0.142143,,,,,,,0.474398,0.183072,,
28900,40216600587,0.0248,0.094175,0.030144,0.573566,0.167551,0.152032,,,,,,,,
28901,40217248521,,,,0.886653,0.119039,0.114976,,,,,,,,
28902,40217752072,,,,,0.119904,0.114784,0.097823,0.450591,0.077728,9.014274,6.406123,,12.110904,2.683735
28903,40227904614,0.132767,,,,,,,,,,0.245343,0.266783,11.267834,2.432888
28904,40237329287,0.03856,0.141312,0.090976,0.099455,0.121215,0.148448,,,,,9.380897,,,
28905,40242787701,0.033824,0.045056,0.026944,0.121087,0.115808,0.113888,,,,,,,,
28906,40243734354,0.132864,0.041792,0.027008,0.120799,0.113248,0.111456,0.108191,0.463551,0.080959,,,,,
28907,40246017418,0.02928,0.113759,0.081248,,,,,,,,,,,
28908,40246257897,0.024288,0.037183,0.027808,0.195424,,,,,,,,,,
28909,40246408649,,0.062592,0.026592,0.499615,0.114976,0.163167,,,,,,,,
28910,40246969831,,,,0.824125,0.105408,0.106911,,,,,,,,
28911,40247444325,,,,,0.107007,0.104544,0.143712,0.460734,0.0728,9.012867,0.281983,0.239295,10.242462,2.437496
28912,40260628922,,,,,,,,,,12.507351,0.169503,,,
28913,40261148408,,,,,,,,,,,0.332863,0.186623,10.143903,2.30732
28914,40276589157,0.130079,0.13648,0.090687,0.093792,,,,,,,6.449675,,,
28915,40277147843,0.071968,0.129599,0.07936,,0.22464,0.207135,,,,,,,,
28916,40277442754,0.027647,0.059392,0.03184,,,,,,,,,,,
28917,40277576706,0.026944,0.033536,0.024736,,,,,,,,,,9.944287,
28918,40277693121,0.023968,0.031583,0.024768,0.443454,,,,,,,,,,
28919,40277817633,0.023392,0.034048,0.02384,,0.142112,0.114304,,,,,,,,
28920,40278009856,0.026432,0.039583,0.02688,,,,,,,,,,,
28921,40278133760,0.02528,0.030784,0.023904,,,,,,,,,,,
28922,40278252672,0.023232,0.036992,0.025919,0.783742,,,,,,,,,,
28923,40278381503,0.023296,0.043104,0.02784,,,0.112351,,,,,,,,
28924,40278513855,0.022976,0.04528,0.027264,,0.139008,,,,,,,,,
28925,40278669694,0.02704,0.03232,0.02448,,,,,,,,,,,
28926,40278797054,0.025792,0.055328,0.100319,1.195612,0.109536,0.107935,,,,,,,,
28927,40279233436,0.068608,0.086143,0.065952,1.562299,,0.164064,,,,,,,,
28928,40279606523,0.114015,0.08192,0.069792,,0.162271,,,,,,,,,
28929,40279898138,0.070528,0.150912,0.089023,2.056665,0.158655,0.128096,,,,,,,,2.619095
28930,40280426488,0.07696,0.093599,0.077376,2.438872,,0.17952,,,,,,,,
28931,40280776215,0.074047,0.086912,0.072608,,0.121087,,,,,,,,,
28932,40281062550,0.057407,0.0344,0.024672,2.899574,,0.107008,,,,,,,,
28933,40281273910,0.027456,0.052736,0.026559,,0.10656,,,,,,,,,
28934,40281435349,0.02784,0.041888,0.024864,,,,,,,,,,,
28935,40281553941,0.025024,0.033056,0.025088,3.257526,,,,,,,,,,
28936,40281676468,0.02496,0.03664,0.023904,,0.112032,0.102943,,,,,,,,
28937,40281826036,0.026176,0.031712,0.0256,,,,,,,,,,,
28938,40281943379,0.024223,0.029632,0.052864,,,,,,,,,,,
28939,40282095443,0.025632,0.034944,0.02768,3.603604,,,,,,,,,,
28940,40282179027,0.026751,0.035104,0.060256,,0.145439,0.16608,,,,,,,,
28941,40282424946,0.026176,0.030208,0.024064,,,,,,,,,,,
28942,40282541585,0.0248,0.033631,0.0288,,,,,,,,,,,
28943,40282607729,0.025824,0.03744,0.064544,4.06661,,0.134144,,,,,,,,
28944,40282855312,0.023679,0.043936,0.026944,,0.110911,,,,,,,,,
28945,40283009776,0.026688,0.03184,0.024448,,,,,,,,,,,
28946,40283124847,0.023488,0.030687,0.052288,4.431601,0.098272,0.100416,,,,,,,,
28947,40283542766,0.066176,0.159135,0.090528,4.740177,,,,,,,,,,
28948,40283808013,0.073088,0.094624,0.097088,,0.171744,0.127967,,,,,,,,
28949,40284270220,0.074112,0.098528,0.133151,4.970832,0.116064,0.113983,,,,,,,,
28950,40284783178,0.075552,0.102176,0.112671,5.071087,0.165567,0.111264,,,,,,,,
28951,40285449160,,,,5.214543,0.108351,0.108928,,,,,,,,
28952,40285923110,,,,5.315727,0.104608,0.103519,,,,,,,,
28953,40286385605,,,,5.399662,0.104671,0.101408,,,,,,,,
28954,40286904035,,,,5.711629,0.106272,0.105184,,,,,,,,
28955,40287380193,,,,5.970893,0.13648,0.108831,,,,,,,,
28956,40287891904,,,,6.328779,0.109503,0.102912,,,,,,,,
28957,40288381566,,,,6.692585,0.112448,0.109952,,,,,,,,
28958,40288872700,,,,7.062825,0.107488,0.109503,,,,,,,,
28959,40289387803,0.098047,0.069664,0.028704,7.396647,0.110431,0.13952,,,,,,,,
28960,40289994745,0.02736,0.037248,0.066047,7.87671,0.122655,0.111808,,,,,,,,
28961,40290392631,0.029248,0.035935,0.027552,8.253604,0.137856,0.108064,,,,,,,,
28962,40290987733,,,,8.559588,0.107552,0.102687,,,,,,,,
28963,40291457684,,,,8.908098,0.145471,0.100576,,,,,,,,
28964,40291964882,,,,9.292706,0.111424,0.101791,,,,,,,,
28965,40292433201,,,,9.582144,0.103583,0.10064,,,,,,,,
28966,40292891663,,,,9.902688,0.113888,0.106719,,,,,,,,
28967,40293428013,,,,10.283358,0.11184,0.110431,,,,,,,,
28968,40293913420,,,,10.626941,0.115519,0.109344,,,,,,,,
28969,40294419882,,,,10.665309,0.117664,0.121279,,,,,,,,
28970,40294923624,,,,10.802556,0.113888,0.112959,,,,,,,,
28971,40295418343,,,,10.880252,0.144127,0.110688,,,,,,,,
28972,40295934341,0.044128,0.067904,0.066656,10.890012,0.134912,0.105088,,,,,,,,
28973,40296174948,0.025504,0.033408,0.023232,,,,0.150527,,,,,,,
28974,40296288100,0.023296,0.030912,0.021792,10.180734,0.114592,0.117408,,3.403381,0.08832,,,,,
28975,40300727669,,,,10.526526,0.103808,0.103103,,,,,,,,
28976,40301190260,,,,10.667069,0.098399,0.103008,0.08912,0.408895,0.079679,,,,,
28977,40302322640,,,,6.132043,0.125696,0.121696,,,,,,,,
28978,40302825134,,,,6.513163,0.104736,0.113791,,,,,,,,
28979,40303321581,0.063168,0.07248,0.033823,6.881961,0.107839,0.129728,0.121184,0.403071,0.074143,,,,,
28980,40309263961,0.03008,0.036352,0.025408,0.094656,0.111295,0.120288,,,,,,,,
28981,40309731831,0.061024,0.097535,0.108896,0.442462,0.106208,0.13792,,,,,,,,
28982,40310355797,,,,0.339487,0.111776,0.110751,0.104384,3.255605,0.082624,13.944818,3.95301,,,
28983,40317866877,,,,,,,,,,15.994828,17.527302,27.945828,,
28984,40318615066,,,,,,,,,,20.018942,0.57171,0.182175,,
28985,40324447335,,,,,,,,,,15.058606,0.218495,0.18208,,
28986,40329524310,0.085728,0.088896,0.034815,,,,,,,,0.402015,0.153503,,
28987,40330444467,0.029696,0.033568,0.02624,0.153056,0.173855,0.374367,,,,,,,,
28988,40331387056,0.105952,0.127072,0.151999,0.916349,0.184064,0.171295,,,,,,,,
28989,40332236269,,,,0.525022,0.110752,0.116416,0.110943,0.441791,0.079712,5.519533,7.313608,,15.463948,2.53788
28990,40339229430,,,,,,,,,,,0.454047,0.276383,13.422931,2.502616
28991,40364939073,0.164191,0.227967,0.0984,0.106304,0.129056,0.153343,,,,,14.246001,,11.463642,2.334104
28992,40382162152,0.043552,0.04848,0.02992,,,,,,,,,,,
28993,40382332199,0.027456,0.068383,0.026144,0.115135,0.111808,0.144096,,,,,,,,
28994,40382794758,0.029184,0.039232,0.026816,,,,,,,,,,,
28995,40382852646,0.027104,0.039359,0.069088,0.494303,0.126912,0.136927,,,,,,,,
28996,40383431332,0.027904,0.03584,0.284351,0.575102,0.131968,0.41907,,,,,,,,
28997,40384050722,0.07776,0.123904,0.074271,1.236604,,,,,,,,,,
28998,40384379105,0.070784,0.080512,0.074431,,0.165503,0.12,,,,,,,,
28999,40384805439,0.072896,0.134687,0.07248,1.098524,0.122879,0.168544,,,,,,,,
29000,40385219998,0.073376,0.080992,0.069952,1.273564,,,,,,,,,,
29001,40385518109,0.070112,0.079168,0.327839,1.464124,0.121151,0.119552,,,,,,,,
29002,40386042779,0.062304,0.07344,0.101568,,0.109696,0.125119,,,,,,,,
29003,40386474650,0.066112,0.072256,0.025984,1.603099,,,,,,,,,,
29004,40386606425,0.023295,0.047904,0.03072,,,0.115711,,,,,,,,
29005,40386729273,0.024576,0.030368,0.056768,,0.116128,,,,,,,,,
29006,40386900280,0.024543,0.046144,0.034656,,,,,,,,,,,
29007,40387026296,0.023744,0.030368,0.02224,1.698746,,0.114144,,,,,,,,
29008,40387218615,0.025311,0.06496,0.026912,,0.114559,,,,,,,,,
29009,40387377943,0.026272,0.032896,0.028288,,,,,,,,,,,
29010,40387537622,0.037088,0.035936,0.058656,1.635354,0.118047,0.167968,,,,,,,,
29011,40388060532,0.296288,0.110399,0.078464,1.854713,0.140063,0.153664,,,,,,,,
29012,40388607443,0.077984,0.09936,0.075167,2.152504,,0.148928,,,,,,,,
29013,40388920978,0.072704,0.120095,0.122592,,0.118912,,,,,,,,,
29014,40389282064,0.073087,0.087264,0.074176,2.644919,0.120959,0.187296,,,,,,,,
29015,40389887246,0.071935,0.257791,0.033248,3.076309,,0.10464,,,,,,,,
29016,40390082478,0.026176,0.05792,0.093247,,0.110272,,,,,,,,,
29017,40390284461,0.025728,0.030848,0.025312,3.444341,0.108896,0.105055,,,,,,,,
29018,40390957163,,,,3.803315,0.109664,0.105312,,,,,,,,
29019,40391422185,0.033344,,,4.076787,0.133312,0.099871,,,,,,,,
29020,40391951432,0.107103,0.239488,0.126079,4.413713,0.1088,0.178655,,,,,,,,
29021,40392380998,0.068863,0.089792,0.067776,4.78472,0.108959,0.1048,,,,,,,,
29022,40392796229,0.071392,0.089632,0.080224,4.637201,,0.109951,,,,,,,,
29023,40393089412,0.072032,0.08032,0.0968,,0.10592,,,,,,,,,
29024,40393481859,0.069344,0.086016,0.067968,4.822384,0.125376,0.129344,,,,,,,,
29025,40394044033,0.028416,0.334527,0.061184,,,,,,,,,,,
29026,40394192352,0.027104,0.035104,0.026176,5.125935,,,,,,,,,,
29027,40394373888,0.026688,0.044703,0.027008,,0.117535,0.137344,,,,,,,,
29028,40394607647,0.025472,0.032832,0.027168,,,,,,,,,,,
29029,40394734494,0.025088,0.036511,0.027872,5.317614,,,,,,,,,,
29030,40394891838,0.025216,0.030784,0.061472,,,0.110688,,,,,,,,
29031,40394996030,,0.054431,0.028512,5.353455,0.113984,0.107423,,,,,,,,
29032,40395793307,,,,5.617582,0.139264,0.104864,,,,,,,,
29033,40396278681,,,,5.968908,0.105535,0.117024,,,,,,,,
29034,40396788920,,,,4.711409,0.118144,0.114719,,,,,,,,
29035,40397280438,,,,4.825136,0.112,0.137792,,,,,,,,
29036,40397808308,,,,5.012079,0.120287,0.108576,,,,,,,,
29037,40398296595,,,,5.151983,0.110687,0.110239,,,,,,,,
29038,40398792081,,,,5.310222,0.1176,0.111552,,,,,,,,
29039,40399288815,,,,5.244782,0.114495,0.112384,,,,,,,,
29040,40399703598,0.284511,0.125279,0.07488,,0.143935,,0.158464,,,,,,,
29041,40401757127,0.096991,0.087968,0.068416,,,,,,,,,,,
29042,40402091782,0.071455,0.083072,0.06816,9.118722,0.159743,0.12768,,3.097238,0.097087,,,,,
29043,40403978368,,,,9.430881,0.108831,0.111136,,,,,,,,
29044,40404482878,,,,9.739136,0.110336,0.136095,0.093599,0.391551,0.069888,,,,,
29045,40405591802,,,,10.734301,0.117088,0.123007,,,,,,,,
29046,40406086681,,,,11.086907,0.105343,0.107936,,,,,,,,
29047,40406579639,,,,11.432059,0.10896,0.110911,0.102464,0.401022,0.104608,,,,,
29048,40407763795,,,,6.191372,0.104736,0.113919,,,,,,,,
29049,40408226194,,,,6.298635,0.102207,0.102016,,,,,,,,
29050,40408677424,,,,6.420363,0.108384,0.097119,0.090336,0.383902,0.07136,14.467217,2.76575,0.270208,,
29051,40421117799,,,,,,,,,,15.969547,0.212767,,,
29052,40421793381,0.067135,0.058688,0.030848,0.139648,0.128992,0.157759,,,,,0.463327,0.212255,,
29053,40426358550,0.035328,0.090368,0.256863,0.116064,,,,,,,,,,
29054,40426862932,0.080352,0.086656,0.131519,0.280512,0.174176,0.131455,,,,20.03555,0.164799,,,
29055,40427661458,0.04544,0.049184,0.030944,,0.121344,0.197855,0.159615,0.45731,0.087296,,,0.168639,,
29056,40429255724,0.027679,0.056032,0.029536,0.120479,,,,,,,,,,
29057,40429381260,0.023808,0.032768,0.024448,0.451167,0.112672,0.10624,,,,,,,,
29058,40429961162,0.029184,0.03536,0.059712,,0.109632,0.103839,,,,,,,,
29059,40430153321,0.02624,0.03328,0.039552,,,,,,,,,,,
29060,40430297609,0.025568,0.038656,0.027136,0.859453,,0.111936,,,,,,,,
29061,40430495368,0.02704,0.062368,0.027648,,0.116863,,,,,,,,,
29062,40430777735,0.072159,0.08528,0.065472,0.717469,0.104288,0.09648,,,,,,,,
29063,40431126758,0.068799,0.11888,0.082112,1.102076,,0.113856,,,,,,,,
29064,40431566885,0.076192,0.152831,0.078112,1.525211,0.15808,,,,,,,,,
29065,40431976035,0.073696,0.163647,0.088608,,0.109728,0.126079,,,,,,,,
29066,40432359138,0.072832,0.136512,0.108639,1.836122,0.132992,0.152319,,,,,,,,
29067,40432878400,0.06688,0.097151,0.072256,2.080281,0.127167,0.119392,,,,23.57333,0.176288,,,
29068,40433277055,0.042112,0.040544,0.029504,2.222776,0.103872,0.112704,,,,,,0.201087,,
29069,40434013149,,,,2.228409,0.104319,0.106592,,,,,,,,
29070,40434477659,,,,2.260088,0.105216,0.100864,,,,,,,,
29071,40434968409,,,,2.315545,0.09712,0.102143,,,,,,,,
29072,40435414040,,,,2.365496,0.134879,0.097888,,,,,,,,
29073,40435948918,,,,2.495032,0.114848,0.147327,0.121343,1.931482,0.109792,9.252802,0.207071,0.185055,25.253868,
29074,40446841842,,,,,,,,,,8.2169,0.398559,0.166016,,2.751127
29075,40458935338,0.143391,0.16816,0.067199,0.060896,0.142495,0.168448,,,,,3.701715,,,
29076,40459737415,0.040256,0.045087,0.028576,,,,,,,,,,,
29077,40459871783,0.026016,0.035808,0.030016,0.11584,0.101919,0.101216,,,,,,,,
29078,40460437477,0.048384,0.049791,0.027136,0.43603,0.102208,0.099648,0.131263,0.415679,0.080576,,,,,
29079,40462877853,0.025984,0.03152,0.023712,0.118656,,,,,,,,,,
29080,40463024093,0.023488,0.059744,0.028415,0.50579,0.125279,0.121056,,,,,,,,
29081,40463681754,,,,0.89203,0.110943,0.163456,,,,,,,,
29082,40464154297,,,,,0.104128,0.105631,0.087104,0.381854,0.067712,7.745926,0.175968,0.225375,18.922978,2.467256
29083,40476527184,,,,,,,,,,11.836217,3.446548,,,
29084,40476922063,,,,,,,,,,,0.192223,0.202656,14.928847,2.682519
29085,40491403295,0.124544,0.151903,0.096512,0.107615,,,,,,,14.130065,,,
29086,40491923197,0.078784,0.088032,0.133951,,0.143423,0.163872,,,,,,,,
29087,40492336699,0.19184,,,,,,,,,,,,,
29088,40492362267,0.079519,0.085216,0.135583,0.265663,0.142431,0.211456,,,,,,,,
29089,40493586327,0.149152,0.151071,0.130784,1.033628,0.104096,0.115744,0.133759,0.420959,0.071424,,,,,
29090,40503151384,0.072191,0.185536,0.089056,0.088032,0.168672,0.123583,,,,8.919586,0.234463,,,
29091,40503695734,0.071359,0.087264,0.193343,0.166815,,,,,,,,0.209792,12.643606,
29092,40503994005,,,0.066528,0.394014,0.122719,0.182528,,,,,,,,
29093,40504630355,,,,,0.113568,0.112736,0.130591,0.413759,0.078976,8.99069,3.012246,,,2.421464
29094,40514620210,,,,,,,,,,,0.188735,0.187104,10.561053,2.533847
29095,40530176446,0.13504,0.122303,0.086784,0.133407,,,,,,,5.943916,,9.61232,2.470072
29096,40536891368,0.07536,0.086976,0.078528,,0.167263,0.173984,,,,,,,,
29097,40537261031,0.070304,0.08464,0.067423,0.37971,,0.110176,,,,,,,,
29098,40537576838,0.0688,0.114783,0.075008,0.528895,0.117056,0.143039,,,,,,,,
29099,40538378051,,,,0.690814,0.109184,0.107327,,,,,,,,
29100,40544842093,0.115903,0.129472,0.092448,0.083327,0.103712,0.108928,,,,,,,,
29101,40545439499,0.079935,0.09504,0.072608,0.085056,0.111136,,,,,,,,,
29102,40545805546,0.070111,0.123072,0.068352,0.266911,0.156224,0.113343,,,,,,,,
29103,40546355688,0.068768,0.195935,0.105344,,0.115616,0.113439,,,,,,,,
29104,40546740743,0.070783,0.081664,0.103264,0.246335,0.142303,0.108896,,,,,,,,
29105,40547123750,0.06736,0.074144,0.059008,0.40643,,,,,,,,,,
29106,40547397637,0.063904,0.100768,0.128735,,0.148063,0.112448,,,,,,,,
29107,40547857091,0.079552,0.091647,0.067136,0.716477,,0.115168,,,,,,,,
29108,40548131267,0.072832,0.077951,0.110336,,0.116864,,,,,,,,,
29109,40548453729,0.069887,0.089184,0.077312,0.888797,0.133183,0.18608,,,,,,,,
29110,40548904928,0.069951,0.112224,0.076832,1.142524,,,,,,,,,,
29111,40549181119,0.072864,0.088,0.07328,,0.104512,0.114368,,,,,,,,
29112,40549593214,0.07344,0.097119,0.075392,1.310236,0.120032,0.105119,,,,,,,,
29113,40550063964,0.076383,0.096384,0.07232,1.472955,0.123839,0.120736,,,,,,,,
29114,40550468155,0.073888,0.090912,0.070656,1.63209,,0.118624,,,,,,,,
29115,40550852025,0.073632,0.139103,0.091584,1.821626,0.119551,,,,,,,,,
29116,40551245272,0.071807,0.1264,0.079872,,0.100416,0.110047,,,,,,,,
29117,40551646871,0.07008,0.111808,0.087647,1.913306,0.170912,0.110623,,,,,,,,
29118,40552059285,0.069408,0.081599,0.068736,2.098841,,,,,,,,,,
29119,40552366100,0.065632,0.076127,0.065536,,0.141759,0.112832,,,,,,,,
29120,40552696819,0.065088,0.086591,0.073408,2.237048,,0.114048,,,,,,,,
29121,40553019218,0.072,0.117983,0.083008,,0.129311,,,,,,,,,
29122,40553381969,0.070815,0.089344,0.126016,2.401528,0.124223,0.123136,,,,,,,,
29123,40553874127,0.07696,0.094367,0.075936,2.546711,0.117184,0.11904,,,,,,,,
29124,40554307022,0.073407,0.122944,0.075488,2.62988,,0.105535,,,,,,,,
29125,40554633293,0.066016,0.111232,0.075232,,0.111936,,,,,,,,,
29126,40554891628,0.067392,0.086976,0.065952,2.763607,0.112511,0.1432,,,,,,,,
29127,40555341163,0.068672,0.083552,0.091807,3.076758,,0.118752,,,,,,,,
29128,40555747529,0.069248,0.120639,0.072608,,0.120383,,,,,,,,,
29129,40556013192,0.070815,0.095264,0.091168,3.242965,0.143455,0.161536,,,,,,,,
29130,40556451687,0.065728,0.077216,0.066752,3.425109,,0.109951,,,,,,,,
29131,40556803942,0.069472,0.12784,0.067199,,0.11328,,,,,,,,,
29132,40557064805,0.06528,0.077152,0.063423,3.516628,0.136383,0.096096,,,,,,,,
29133,40557426276,0.066048,0.078304,0.070911,3.62034,,,,,,,,,,
29134,40557717411,0.066496,0.085184,0.126719,,0.123167,0.147008,,,,,,,,
29135,40558119585,0.073151,0.0904,0.073792,3.737075,0.117632,0.106144,,,,,,,,
29136,40558588096,0.075968,0.091936,0.0688,3.890771,,0.144351,,,,,,,,
29137,40558923807,0.06496,0.12688,0.075199,,0.150368,,,,,,,,,
29138,40559196574,0.065632,0.097856,0.072639,4.141298,0.142368,0.180351,,,,,,,,
29139,40559921371,,,,4.382194,0.106432,0.106207,,,,,,,,
29140,40560392698,,,,4.438065,0.104896,0.105984,,,,,,,,
29141,40560887384,,,,4.574289,0.118048,0.105855,,,,,,,,
29142,40561383191,,,,4.754064,0.110847,0.110688,,,,,,,,
29143,40561870837,,,,4.864272,0.107584,0.11072,,,,,,,,
29144,40562357075,0.0832,0.0976,0.068032,5.054032,0.11296,0.111551,0.160767,,,,,,,
29145,40564293229,0.077119,0.092928,0.072384,,,,,,,,,,,
29146,40564999499,0.071104,0.08624,0.064799,9.006435,0.114144,0.130751,,3.373269,0.094912,,,,,
29147,40567126148,,,,9.14397,0.112319,0.109024,,,,,,,,
29148,40567658242,,,,9.276897,0.148831,0.121216,0.1104,0.415199,0.083551,,,,,
29149,40568857758,,,,10.086558,0.113087,0.114304,,,,,,,,
29150,40569336028,,,,10.208895,0.102176,0.100223,,,,,,,,
29151,40569793627,,,,10.330654,0.102271,0.1,0.090176,0.383039,0.068832,,,,,
29152,40570886167,,,,7.849029,0.117536,0.119488,,,,,,,,
29153,40571386325,,,,6.909641,0.142912,0.111071,,,,,,,,
29154,40571919636,,,,6.743562,0.109855,0.111776,0.096928,0.403839,0.078911,16.338474,1.458939,,,
29155,40584134635,,,,,,,,,,15.699788,17.683046,26.786663,,
29156,40584866537,0.132479,0.13584,0.090399,0.098048,0.134208,0.192159,,,,19.292288,0.598622,0.151904,,
29157,40589866552,0.122719,0.103168,0.094304,0.079072,0.158656,0.133887,,,,,0.142815,0.170752,,
29158,40593951915,0.093248,0.105408,0.078591,0.08352,0.111423,0.123936,0.14976,0.947325,0.097311,22.616277,0.138688,0.139807,,
29159,40596570210,0.14912,0.196479,0.107232,0.150015,,0.13248,,,,,,,,
29160,40597086464,0.088448,0.161183,0.100224,0.149951,0.126527,,,,,,,,,
29161,40597493087,0.081056,0.08896,0.117503,0.25216,0.116479,0.112416,,,,,,,,
29162,40598020157,0.234783,0.034976,0.029088,,0.151712,0.104991,,,,,,,,
29163,40598390844,0.033664,0.044768,0.027808,0.381663,,,,,,,,,,
29164,40598544603,0.024768,0.059263,0.029088,,0.122624,0.105055,,,,,,,,
29165,40598923770,0.04032,0.038112,0.027328,0.502462,,0.099552,,,,,,,,
29166,40599158969,0.024192,0.144575,0.02864,,0.137055,,,,,,,,,
29167,40599316857,0.025408,0.032992,0.025024,,,,,,,,,,,
29168,40599433304,0.023936,0.030079,0.02432,0.861213,,,,,,,,,,
29169,40599580120,0.024896,0.049504,0.025792,,,0.136704,,,,,,,,
29170,40599680536,0.02384,0.043776,0.047071,,0.108928,,,,,,,,,
29171,40599854103,0.024832,0.030144,0.023808,0.997757,,0.181983,,,,,,,,
29172,40600247958,0.07248,0.085632,0.066687,1.326748,0.11712,,,,,,,,,
29173,40600625876,0.066464,0.149663,0.170592,,0.123936,0.111519,,,,5.422126,,,,
29174,40601030483,0.076704,0.131424,0.155007,1.688602,0.146143,0.190432,,,,,0.171392,0.199679,,
29175,40601626385,0.092703,0.09792,0.079072,2.223065,0.123744,0.155903,,,,,,,17.41079,
29176,40602231055,0.069695,0.339839,0.068928,2.637303,,0.11328,,,,,,,,
29177,40602476526,0.028288,0.063071,0.031872,,0.116319,,,,,,,,,
29178,40602635310,0.02736,0.035584,0.025792,,,,,,,,,,,
29179,40602773005,0.039615,0.034144,0.038176,2.98527,,0.111488,,,,,,,,
29180,40602973453,0.025504,0.063392,0.029856,,0.11552,,,,,,,,,
29181,40603129964,0.027136,0.033312,0.025056,,,,,,,,,,,
29182,40603249164,0.024928,0.031744,0.02416,3.361781,,,,,,,,,,
29183,40603362827,0.023616,0.030399,0.036736,,0.107072,0.108543,,,,,,,,
29184,40603577771,0.027552,0.063296,0.029216,,,,,,,,,,,
29185,40603704618,0.0264,0.032544,0.026208,,,,,,,,,,,
29186,40603768906,0.025376,0.03392,0.063936,3.416565,,0.109408,,,,,,,,
29187,40603990345,0.024863,0.03488,0.24656,3.6541,0.103551,0.113023,,,,,,,,2.562231
29188,40604721031,0.090784,0.127967,0.092768,3.690708,0.122048,0.11328,,,,,3.660692,,,
29189,40605241221,0.075775,0.086816,0.07984,3.813523,0.116767,,,,,,,,,
29190,40605638052,0.07424,0.12928,0.106399,,0.119103,0.119072,,,,,,,,
29191,40606031971,0.07088,0.089631,0.188096,3.731988,0.154304,0.119999,,,,,,,,
29192,40606635553,0.081024,0.089536,0.030495,4.106195,,,,,,,,,,
29193,40606787072,0.026912,0.05264,0.029696,,,0.163263,,,,,,,,
29194,40606916192,0.025984,0.036256,0.027616,4.533041,0.126048,0.106815,,,,,,,,
29195,40607694941,,,,4.88376,0.108288,0.10864,,,,,,,,
29196,40608169371,,,,5.166062,0.104735,0.100352,,,,,,,,
29197,40608665050,,,,5.51003,0.109728,0.101183,,,,,,,,
29198,40609188664,,,,5.91534,0.099744,0.114112,,,,,,,,
29199,40609671958,,,,6.272395,0.106079,0.108864,,,,,,,,
29200,40610167701,,,,6.560714,0.11216,0.110175,,,,,,,,
29201,40610653363,,,,6.922537,0.1088,0.112352,,,,,,,,
29202,40611135410,,,,7.243528,0.113919,0.124511,,,,,,,,
29203,40611621680,0.071424,0.077056,0.08048,7.412071,0.103264,0.111328,,,,,,,,
29204,40611866287,0.033088,0.038368,0.06528,,0.105983,,,,,,,,,
29205,40612087086,0.02928,0.031487,0.024896,7.236328,0.123423,0.103424,,,,,,,,
29206,40612756236,,,,7.316552,0.097856,0.096223,,,,,,,,
29207,40613217995,,,,7.320296,0.101247,0.105856,,,,,,,,
29208,40613678217,,,,7.31764,0.111136,0.103167,,,,,,,,
29209,40614173512,,,,7.396168,0.108959,0.111296,,,,,,,,
29210,40614655622,,,,7.729894,0.109568,0.10896,,,,,,,,
29211,40615184932,,,,8.133253,0.111616,0.107871,0.148159,3.338741,0.10032,,,,,
29212,40619426134,,,,7.518343,0.157248,0.128575,,,,,,,,
29213,40619927061,,,,7.878598,0.15984,0.104863,,,,,,,14.929391,
29214,40620505971,0.162752,0.211711,0.10736,8.298405,0.100959,0.095584,0.141728,0.402238,0.067136,,,,,2.40684
29215,40628151737,0.082239,0.167616,0.057536,0.333119,0.129376,0.136799,,,,,,,,
29216,40628497112,0.03168,0.037536,0.027936,0.201983,0.110048,0.115135,,,,,,,,
29217,40629173846,,,,0.541534,0.113599,0.107264,0.106432,4.004243,0.078688,14.229905,1.376219,0.212544,,
29218,40636118655,,,,,,,,,,14.900623,0.143679,,,
29219,40636468830,,,,,,,,,,8.161669,0.177183,0.172992,,
