Frame,ts,capsfilter0,queue0,videoconvert0,capsfilter1,vaapiencodeh264-0,queue1,pay0,rtpsession0,tee0,tee1,funnel0
2425,82918053307,0.141136,0.294249,17.729003,0.796214,5.87385,1.449694,1.662636,0.464959,0.340795,,
2426,82951879544,0.140673,0.352906,19.893515,0.705149,5.558756,1.472441,1.053696,0.543539,0.24903,,
2427,82986916624,0.087672,0.457056,17.641939,0.804071,6.034954,1.345227,1.272256,0.469812,0.432311,,
2428,83019469998,0.130844,0.336804,17.867963,0.764811,5.585478,1.428199,1.466406,0.651123,0.281103,,
2429,83052807846,0.098979,0.420316,17.709987,0.905478,5.837822,1.435498,1.301326,0.498774,0.282019,,
2430,83087262628,0.146612,0.313502,17.576837,0.871373,5.70977,1.361971,1.287804,0.494866,0.80197,,
2431,83120040550,0.099341,0.324152,17.863743,1.714476,7.768783,1.798718,0.944358,0.505916,0.27691,,
2432,83157084044,0.149386,0.324453,17.724771,0.72121,10.582519,0.871293,0.842259,0.490955,0.270627,,
2433,83191682022,,,,,,,,0.496744,0.391229,,
2434,83193176581,0.14341,0.312134,,,,,,0.24245,0.290241,,
2435,83195084298,,,6.664725,0.244407,4.299678,1.452967,1.17241,0.399539,0.335595,,
2436,83208355098,0.143639,0.320266,5.900383,0.433539,4.667774,1.582005,1.346975,0.477076,0.267241,,
2437,83242255986,0.157535,0.274438,5.939112,0.256334,4.349633,1.47433,1.144422,0.49329,0.297419,,
2438,83275242574,0.143786,0.328536,5.829811,0.293965,4.507442,1.691983,1.284789,0.509102,0.288965,,
2439,83309513617,0.139532,0.29371,5.924341,0.241315,4.45916,0.66278,0.367822,0.468871,0.256058,,
2440,83340849278,0.102397,0.327704,6.009431,0.238059,4.453343,0.774567,0.365449,0.162609,0.154226,,
2441,83375489500,0.152346,0.323359,5.823909,0.246096,4.642699,0.617824,0.394582,0.176114,0.072953,,
2442,83408430223,0.102744,0.326559,6.623207,0.29731,4.395805,0.665984,0.294142,0.174549,0.116795,,
2443,83442853369,0.145343,0.266374,5.87992,0.242065,5.470774,0.711604,0.355507,0.315252,0.074568,,
2444,83476814641,0.141135,0.272942,5.945677,0.244845,4.409987,0.574833,0.288829,0.126864,0.118937,,0.15448
2445,83509369294,0.153063,0.263967,5.953567,0.253276,4.659443,0.701565,0.363222,0.16906,0.112602,,
2446,83543712871,0.145355,0.32022,5.907977,0.294706,4.304018,0.607654,0.327738,0.128099,0.119448,,
2447,83576960516,0.14873,0.381265,5.81826,0.240182,4.461505,0.622551,0.381833,0.120698,0.113941,,
2448,83611006990,0.102041,0.320561,6.644206,0.286942,4.526536,0.629333,0.355093,0.174604,0.111027,,
2449,83645595385,0.146532,0.305653,5.902246,0.247657,4.659654,0.625929,0.366534,0.16002,0.161664,,
2450,83678795852,0.140981,0.264916,5.823719,0.293742,4.57549,0.659277,0.41236,0.294155,0.081964,,
2451,83712269392,0.150189,0.33244,5.850031,0.246342,4.289774,0.622354,0.320899,0.173223,0.073407,,
2452,83745730365,0.144898,0.284714,6.186415,0.252032,4.527417,0.670852,0.343936,0.169438,0.071582,,
2453,83780142986,0.146466,0.32324,6.653084,0.242194,4.434447,0.620987,0.332585,0.166087,0.071832,,
2454,83814211149,0.149488,0.27258,6.37175,0.272383,4.809874,0.619487,0.3333,0.162204,0.070513,,
2455,83848086917,0.097193,0.318018,5.85409,0.249908,3.822235,0.623153,0.337076,0.167864,0.071273,,
2456,83880284353,0.154829,0.311051,5.933494,0.242242,7.782188,0.74218,0.701682,0.158457,0.071163,,
2457,83919327116,0.101445,0.324861,5.863571,0.250238,5.174935,0.322883,0.317161,0.181811,0.116959,,
2458,83949005049,0.158997,0.275386,5.928744,0.243599,4.357955,0.674398,0.354542,0.172091,0.117036,,
2459,83982365400,0.149015,0.281718,5.920612,0.252004,4.597951,0.624013,0.445187,0.126433,0.118196,,
2460,84016480394,0.103182,0.326708,6.536932,0.253387,4.572512,0.627905,0.369755,0.263623,0.075049,,
2461,84050874997,0.148181,0.271678,5.836237,0.290078,4.276948,1.400617,1.194275,0.275866,0.126919,,
2462,84085570893,0.10415,0.321748,5.89664,0.280509,4.451209,1.537867,1.443744,0.469624,0.268578,,
2463,84120081015,0.101573,0.320247,6.628337,0.252194,4.944717,0.660344,0.357956,0.539051,0.279555,,
2464,84152497878,0.102678,0.322792,6.67057,0.23215,4.1579,0.627613,0.316037,0.179586,0.070713,,
2465,84185424259,,,,,,,,0.111653,0.117238,,
2466,84193414705,,,,,,,,0.172786,0.187654,,
2467,84194153933,0.188334,0.313717,5.847086,0.244848,4.462011,0.615408,0.359127,0.15466,0.126352,,
2468,84218902231,0.09596,0.324263,6.414871,0.260225,4.45546,0.71071,0.342042,0.218208,0.115801,,
2469,84253091210,0.143498,0.318405,5.830696,0.24583,4.437023,0.642399,0.353213,0.121769,0.125318,,
2470,84287196622,0.147825,0.318434,5.886406,0.247892,4.784683,1.297028,0.437502,0.167884,0.072661,,
2471,84321206825,0.15182,0.327187,6.677856,0.245141,4.517694,0.630029,0.361137,0.181584,0.072609,,
2472,84354811083,0.148424,0.272627,5.932939,0.257921,4.476424,0.731851,0.348447,0.217872,0.076145,,
2473,84387778114,0.098071,0.324951,6.056986,0.297004,4.541381,0.614608,0.359221,0.167592,0.072767,,
2474,84421659858,0.148149,0.266304,5.847614,0.289583,4.384483,0.768168,0.360945,0.163567,0.070168,,
2475,84455523363,0.147659,0.278047,5.936234,0.245105,4.790414,0.625458,0.378198,0.16995,0.070986,,
2476,84489450156,0.173448,0.320893,5.835581,0.241262,4.332541,0.657146,0.295053,0.172578,0.17265,,
2477,84522677318,0.103439,0.315432,6.682768,0.29585,4.442433,0.623906,0.385326,0.165313,0.194514,,
2478,84557385155,0.158181,0.320964,5.893172,0.248292,4.530476,0.626773,0.276415,0.178645,0.072323,,
2479,84590361037,0.09311,0.302138,5.840709,0.247138,4.675244,0.66398,0.319499,0.170381,0.119555,,
2480,84624192981,0.146343,0.283391,5.953098,0.248919,4.406952,0.628086,0.336732,0.169368,0.114156,,
2481,84657842603,0.160113,0.268624,5.902009,0.287751,4.664447,1.657244,1.317724,0.162398,0.073823,,
2482,84694380791,0.148971,0.277913,6.720905,0.244853,4.581546,1.284459,1.175275,0.495712,0.271573,,
2483,84728297087,0.145741,0.358581,5.844964,0.247786,4.441237,1.311713,1.080044,0.456287,0.294134,,
2484,84761026052,0.141149,0.271501,6.296569,0.25313,5.871404,1.957073,0.908118,0.445142,0.279306,,
2485,84797198576,0.101675,0.303966,5.830347,0.249738,5.628089,0.69665,0.461583,0.46063,0.440973,,
2486,84829002808,0.102767,0.318278,6.76968,0.243601,5.409931,0.344524,0.441261,0.16357,0.073065,,
2487,84862186411,0.104051,0.325485,5.905906,0.301107,5.850919,0.611841,0.418742,0.235161,0.075458,,
2488,84895786935,0.151281,0.274205,5.904837,0.24927,6.31558,0.55012,0.406784,0.172635,0.07406,,
2489,84929850943,0.097984,0.329293,6.001519,0.248155,7.12378,0.865955,0.82386,0.16921,0.075555,,
2490,84965447363,0.180186,1.590087,10.977258,0.43539,8.317468,0.468211,0.559644,0.262064,0.190865,,
2491,85009977489,0.193155,0.435441,11.052615,0.385025,5.409673,1.128149,0.977146,0.32636,0.11573,,
2492,85039591742,0.178555,0.436872,13.7705,0.368165,5.43809,0.964317,0.510895,0.240563,0.114026,,
2493,85072949508,0.122269,0.491111,9.579191,0.362688,5.26559,0.998209,0.561657,0.24514,0.189772,,
2494,85102560076,0.189806,0.412439,9.510036,0.359779,5.290886,0.981358,0.551563,0.311704,0.183452,,
2495,85137636586,0.12012,0.485673,9.912287,0.348662,5.240011,0.994132,0.577836,0.30089,0.105846,,
2496,85170376537,0.189024,0.572233,9.426013,0.362826,5.514485,1.18962,0.463645,0.290576,0.175956,,
2497,85204057415,,,,,,,,0.294336,0.105486,,
2498,85207229698,,,,,,,,0.279094,0.245846,,
2499,85208281804,0.186592,0.407417,9.482012,0.365299,5.501799,0.985888,0.568072,0.205577,0.129746,,
2500,85237715716,0.119745,0.485868,9.589812,0.356875,5.247567,0.976274,0.916291,0.311028,0.169081,,
2501,85271711198,0.174199,0.411053,9.441407,0.403108,5.468519,0.976813,0.567504,0.279004,0.188272,,
2502,85306276570,0.190057,0.41724,10.812059,0.287471,5.454761,3.172747,2.346253,0.249735,0.174028,,
2503,85345404210,0.186399,0.420853,9.504179,0.360121,7.125084,1.896651,4.370284,1.107123,0.510918,,
2504,85379706386,0.145035,0.277487,5.82922,0.293578,6.97291,2.461404,1.334531,0.73243,0.310532,,
2505,85409445681,0.15054,0.270584,5.856497,0.298711,7.288165,2.47414,1.277005,0.55477,0.283901,,
2506,85442213884,0.13217,0.315038,5.819258,0.285655,6.660403,2.174535,1.139605,0.546266,0.313983,,
2507,85473367769,0.092704,0.31193,5.861638,0.293028,6.741156,1.02276,0.504307,0.487947,0.283663,,
2508,85504945154,0.153818,0.322043,5.877711,0.24639,5.181892,0.322177,0.310387,0.178158,0.072782,,
2509,85536372488,0.139448,0.275911,5.918196,0.243315,4.872342,0.628896,0.458557,0.172212,0.113453,,
2510,85570173533,0.145353,0.31627,5.833745,0.293691,4.611791,0.804064,0.379297,0.177489,0.073266,,
2511,85603923718,0.149278,0.320054,6.02175,0.239921,4.830758,0.621961,0.402639,0.128599,0.11452,,
2512,85637915819,0.14496,0.281511,5.858413,0.299267,4.548411,0.725696,0.369074,0.181499,0.157936,,
2513,85671281124,0.103582,0.328586,5.862528,0.24162,5.127383,0.619171,0.508563,0.174863,0.072158,,
2514,85705624495,0.157202,0.685649,17.839235,0.770537,6.16332,0.649227,0.383279,0.144153,0.117649,,
2515,85753249804,0.13199,0.319711,17.771251,0.804478,6.108259,0.70803,0.327661,0.170649,0.116241,,
2516,85786490001,0.139617,0.363841,17.913011,0.777464,6.475827,0.636654,0.377367,0.184204,0.110663,,
2517,85820788353,0.309994,0.812984,17.534577,0.494161,4.353737,0.471498,0.253105,0.173103,0.073336,,
2518,85852163634,0.304829,0.707218,6.087423,0.249092,4.916624,0.63577,0.445843,0.192395,0.116466,,
2519,85875051784,0.31728,0.737319,6.259773,1.082796,4.300315,0.666588,0.27623,0.196745,0.123329,,
2520,85909104613,0.140246,0.264919,6.434379,0.284659,4.672509,0.636759,0.368832,0.179872,0.114953,,
2521,85941933541,0.139534,0.59996,17.717006,0.748579,7.503803,0.499541,0.483345,0.169121,0.070831,,
2522,85990850805,0.151062,0.30161,17.884073,0.739965,7.57661,0.873504,0.421388,0.222369,0.072994,,
2523,86024775171,0.138801,0.293923,17.460911,0.743636,10.940703,3.313354,0.437405,0.215324,0.122188,,
2524,86064053004,0.043188,0.533981,18.130416,0.721318,6.2039,0.744712,0.424756,0.170729,0.073016,,
2525,86091109383,0.145113,0.296983,17.89609,2.84263,6.237959,0.681548,0.415329,0.182313,0.114983,0.227537,
2526,86126713599,0.149049,0.368763,19.283727,1.948188,6.339463,0.627906,0.357152,0.181046,0.160876,,
2527,86160914189,0.146874,0.28179,6.014759,0.247581,3.870519,0.677523,0.281905,0.169201,0.072008,,
2528,86177212077,0.160777,0.411648,5.864331,0.29901,4.140253,0.751137,0.276184,0.170552,0.110447,,
2529,86211337729,,,,,,,,0.161943,0.120553,,
2530,86219752320,,,,,,,,0.185248,0.1874,,
2531,86220441007,0.144601,0.276468,5.913941,0.237861,5.049467,1.1172,0.61083,0.095136,0.135839,,
2532,86246507936,0.150091,0.27231,5.836056,0.301104,4.177242,0.616236,0.305725,0.205226,0.073131,,
2533,86278740744,0.104476,0.326605,6.189486,0.289912,5.517701,1.897932,0.826956,0.165922,0.205059,,
2534,86316389022,0.151766,0.313037,5.884943,0.244858,5.295041,1.084146,0.383105,0.468306,0.271386,,
2535,86347851549,0.148317,0.374779,5.940018,0.323868,6.017319,0.558408,0.426252,0.160898,0.072914,,
2536,86382065351,0.149599,0.33757,5.904591,0.296354,5.314103,0.545559,0.47608,0.185153,0.070948,,
2537,86415137676,0.152595,0.26673,5.859142,0.289168,5.842234,0.572895,0.36059,0.185328,0.160445,,
2538,86449132560,0.09676,0.319498,5.851592,0.245942,4.953751,0.429593,0.379594,0.119291,0.116657,,
2539,86481857247,0.096745,0.317206,5.865434,0.248262,5.405906,0.550051,0.39064,0.214818,0.072905,,
2540,86516630171,0.15004,0.325331,6.675407,0.301287,4.861689,0.501863,0.386137,0.166343,0.072157,,
2541,86550358470,0.147734,0.273043,6.614313,0.295131,4.941224,0.443185,0.365344,0.168147,0.1156,,
2542,86584029152,0.103768,0.327321,6.64595,0.323151,4.802999,0.397624,0.376176,0.16097,0.071602,,
2543,86617711370,0.144474,0.287493,5.834742,0.747235,5.513965,0.579808,0.382287,0.165363,0.112866,,
2544,86651968162,0.103782,0.720682,19.999743,0.779926,8.378907,0.579485,0.403522,0.169996,0.072306,,
2545,86703209080,0.146462,0.28242,17.834322,0.801012,6.449032,0.727382,0.307461,0.168757,0.073025,,
2546,86732571336,0.100433,0.268543,17.615755,0.783753,6.121431,0.559567,0.364039,0.167277,0.116397,,
2547,86765594453,0.143003,0.247297,17.726078,0.749089,6.727752,0.665905,0.234753,0.119018,0.113588,,
2548,86800112073,0.102903,0.322524,5.855837,0.305141,3.947126,0.623899,0.284613,0.216647,0.11371,,
2549,86818807464,0.097056,0.325766,6.452045,0.302339,3.979297,0.670953,0.283205,0.202398,0.072602,,
2550,86853210726,0.10435,0.321067,5.993021,0.245639,4.094222,0.67059,0.314029,0.175163,0.112248,,
2551,86887122457,0.164503,0.274036,5.964716,0.294647,4.077876,0.617244,0.243877,0.165519,0.122159,,
2552,86920239585,0.149929,0.268643,5.959942,0.249365,4.077476,0.663651,0.235709,0.155043,0.069181,,
2553,86953966959,0.103614,0.340093,5.839103,1.136935,4.13291,0.619897,0.277801,0.161276,0.072517,,
2554,86988637493,0.145137,0.273193,6.16077,0.245079,4.165718,0.625554,0.228283,0.115181,0.113495,,
2555,87021822002,0.141987,0.307693,6.350313,0.247212,4.032588,0.76424,0.239584,0.163464,0.114696,,
2556,87055859493,0.105398,0.327569,5.986954,0.252428,4.06637,0.619241,0.285804,0.161298,0.121404,,
2557,87089209799,0.101839,0.322739,5.950165,0.243751,3.919988,0.617183,0.285135,0.163742,0.120182,,
2558,87122742150,0.104014,0.330591,6.372754,0.242888,4.010576,0.624895,0.237364,0.194459,0.075613,,
2559,87157089677,0.170554,0.319294,5.852678,0.250097,4.196846,0.813448,0.275176,0.208118,0.114857,,
2560,87190760482,0.095201,0.325711,5.954172,0.244373,4.068709,0.661238,0.317604,0.194899,0.121131,,
2561,87224198628,,,,,,,,0.166732,0.070795,,
2562,87232910073,,,,,,,,0.164381,0.144771,,
2563,87233573100,0.164123,0.273273,6.466498,0.29735,3.994042,0.653074,0.247559,0.091546,0.126697,,
2564,87258463476,0.102033,0.326649,5.831548,0.245715,4.063068,1.799434,1.027418,0.160007,0.117248,,
2565,87294076045,0.102508,0.328871,5.867012,0.245038,4.128096,1.475854,1.260056,0.45869,0.289096,,
2566,87327894515,0.146718,0.27285,5.834422,0.301521,3.94573,1.684125,1.018186,0.495054,0.295067,,
2567,87361394759,0.1425,0.272188,5.952706,0.241284,4.062606,1.504304,1.010384,0.446075,0.27807,,
2568,87395138941,0.144914,0.268698,5.843803,0.310261,3.932607,1.688284,1.01746,0.504105,0.303872,,
2569,87429028289,0.103285,0.326568,6.742714,0.290588,3.919769,1.252675,0.932551,0.420649,0.279409,,
2570,87463178172,0.170661,0.323151,6.607764,0.246576,4.03618,1.370611,0.818446,0.543388,0.271993,,
2571,87496804331,0.102002,0.359396,6.788516,0.240384,4.068873,1.208415,0.792263,0.427366,0.277854,,
2572,87530653491,0.14339,0.287732,5.848126,0.297024,3.967595,1.271188,0.813284,0.440335,0.313382,,
2573,87563419730,0.093258,0.307186,6.006531,0.253476,4.064497,1.493076,0.825104,0.413037,0.264719,,
2574,87597562742,0.150128,0.275015,6.568257,0.253934,4.023729,1.272719,0.823416,0.419805,0.286108,,
2575,87631856548,0.146092,0.267878,5.965261,0.243667,4.217155,1.624975,1.003134,0.568233,0.272411,,
2576,87665633015,0.157123,0.326835,5.986631,0.246952,3.908849,1.563902,0.993038,0.455671,0.279683,,
2577,87699144140,0.15335,0.273048,5.867923,0.254387,3.948263,1.353569,0.79511,0.497442,0.301106,,
2578,87732285128,0.150977,0.272047,5.949736,0.246654,5.009557,1.679717,0.722283,0.442288,0.271689,,
2579,87767459954,0.146086,0.310863,5.888923,0.302218,4.791565,0.930896,0.346395,0.429742,0.291302,,
2580,87800590573,0.147089,0.318342,6.798194,0.239545,4.497751,0.490891,0.358781,0.117021,0.113862,,
2581,87833341690,0.141556,0.279826,6.788981,0.29189,4.610744,0.523918,0.366627,0.159656,0.071625,,
2582,87867312733,0.144379,0.370531,5.830048,0.251633,4.662391,0.323983,0.231468,0.16333,0.071619,,
2583,87899888840,0.14191,0.272061,5.924312,0.247049,3.98606,0.62053,0.22596,0.159171,0.072426,,
2584,87933249726,0.138022,0.262282,5.842637,0.299679,5.081747,0.772784,0.446646,0.15915,0.152152,,
2585,87968363612,0.149169,0.320987,5.852502,0.245826,4.987703,0.5457,0.402005,0.158139,0.071642,,
2586,88001903281,0.101873,0.32332,5.843801,0.297455,4.932563,0.673923,0.508006,0.169582,0.11292,,
2587,88035839313,0.103637,0.323666,7.237441,0.290557,4.932122,0.880878,0.521332,0.158384,0.07191,,
2588,88071286959,0.175904,0.322471,17.760767,0.77358,6.203614,0.53633,0.365365,0.156598,0.126703,,
2589,88116819681,0.133006,0.253809,19.149252,0.89947,6.634229,0.62695,0.228483,0.161066,0.072546,,
2590,88152360836,0.139568,0.59767,18.011667,0.753588,5.254805,0.680704,0.232777,0.160238,0.120183,,
2591,88183936601,0.099821,0.488941,18.352237,0.726035,5.215502,0.626781,0.281836,0.158927,0.071433,,
2592,88217838297,0.147532,0.367352,17.905696,0.739781,8.263817,0.576907,0.394347,0.11357,0.126836,,
2593,88254173573,,,,,,,,0.114829,0.122382,,
2594,88254816413,,,,,,,,0.173947,0.115805,,
2595,88255486105,0.143159,0.485624,21.758237,0.728418,6.238286,0.550043,0.362745,0.137234,0.121782,,
2596,88289826973,0.139135,0.46146,20.392782,2.95372,6.601733,0.547418,0.316075,0.119124,0.127048,,
2597,88324719934,0.073962,0.338404,5.843262,0.289732,5.068159,1.165952,0.43069,0.166289,0.117609,,
2598,88340719361,0.158088,0.364995,6.639803,0.260067,4.74428,0.384241,0.311664,0.156572,0.070972,,
2599,88373779545,0.15127,0.548874,21.917603,0.735497,7.171399,0.426397,0.223274,0.159751,0.12228,,
2600,88425797886,0.099536,0.485386,22.120591,0.711656,5.230986,0.634732,0.228046,0.157668,0.069165,,
2601,88457994341,0.141159,0.975655,17.709944,0.777452,5.347345,0.612605,0.271846,0.160704,0.111641,,
2602,88488103512,0.088664,0.373762,17.632148,0.815236,5.155585,0.660267,0.226894,0.203458,0.073912,,
2603,88520890404,0.148857,0.391146,17.764851,0.756834,5.087837,0.710085,1.061338,0.156849,0.071444,,
2604,88555836748,0.099673,0.347648,18.032283,0.744712,5.199664,0.640056,0.234692,0.35388,0.074853,,
2605,88588857207,0.140911,0.357155,17.646744,0.781389,5.379256,0.620512,0.22761,0.158727,0.072835,,
2606,88622430539,0.09826,0.36182,17.661413,0.747562,5.285367,0.611955,0.274916,0.162365,0.069998,,
2607,88656127627,0.096081,0.394778,17.973325,0.797674,5.258125,0.633276,0.231242,0.114014,0.118465,,
2608,88690181091,0.086372,0.364188,17.774976,0.744715,5.366748,0.633539,0.279477,0.158757,0.070016,,
2609,88724483702,0.141787,0.370131,17.677735,0.802543,5.14539,0.608876,0.227655,0.113243,0.122,,
2610,88757393205,0.099149,0.353802,18.490665,0.908482,5.268481,0.62373,0.281613,0.160746,0.116431,,
2611,88792259097,0.137685,0.367682,17.676239,0.856458,5.376575,0.665228,0.22972,0.11425,0.165935,,
2612,88825230790,0.138923,0.423697,19.91647,2.76725,5.979062,1.525377,1.068911,0.156869,0.072504,,
2613,88865997407,0.144602,0.319813,5.912152,0.248563,4.089356,3.588808,1.504353,0.499765,0.280199,,
2614,88884187797,0.150984,0.272055,5.957832,0.241464,4.021615,1.516179,0.991045,0.503726,0.266656,,
2615,88917261789,0.144336,0.323421,5.869399,0.255348,4.14024,1.585358,0.997552,0.416474,2.698685,,
2616,88948860758,0.145714,0.280235,6.13397,0.282167,4.042151,1.608521,1.029285,0.455316,0.277545,,
2617,88982877160,0.141606,0.5595,17.72614,0.771455,5.598721,1.408554,0.943288,0.45263,0.356312,,
2618,89030127939,0.139157,0.28202,17.814384,0.843299,5.264178,0.840929,0.248789,0.415863,0.276291,,
2619,89061817148,0.146344,0.527131,17.883903,0.75514,5.794792,0.439624,0.274645,0.174028,0.118241,,0.059165
2620,89095979884,0.140088,0.462323,21.73325,0.753783,5.63132,0.627102,0.228403,0.217833,0.07395,,
2621,89133507362,0.145482,0.483878,10.506852,0.312606,4.536954,0.667421,0.280853,0.165768,0.12087,,
2622,89154679629,0.161743,0.328731,6.035214,0.260735,4.068265,1.7206,1.083719,0.161954,0.16306,,
2623,89185654160,0.145724,0.271768,5.950415,0.246073,4.038433,1.536637,1.009054,0.456653,0.267438,,
2624,89218965271,0.088055,0.311199,5.857291,0.246839,4.035315,1.685287,1.111492,0.459123,0.402812,,
2625,89252949076,,,,,,,,0.433456,0.279161,,
2626,89260038101,,,,,,,,0.320241,0.364528,,
2627,89261972185,0.148733,0.274518,5.982711,0.24338,4.134034,1.524502,1.044157,0.345362,0.26657,,
2628,89286692406,0.101033,0.55747,17.927903,0.750723,5.342646,1.409033,1.009604,0.457176,0.344442,,
2629,89334122178,0.143601,0.290322,17.541727,0.889183,5.090396,1.494124,0.924203,0.457092,0.26518,,
2630,89367376968,0.099221,0.328267,17.634161,0.747477,5.453763,1.503529,0.960816,0.629487,0.270998,,
2631,89401342035,0.090048,0.337735,5.833278,0.246728,4.097488,1.712805,0.966998,0.462277,0.274309,,
2632,89421616132,0.147386,0.282158,5.937296,0.246776,3.926981,1.536953,0.98774,0.467519,0.26873,,
2633,89455291506,0.142996,0.273592,5.898397,0.256461,3.491409,1.729548,0.978739,0.560703,0.287943,,
2634,89488612371,0.14963,0.461285,5.912761,0.244943,3.908315,1.889568,0.983463,0.443313,0.271347,,
2635,89523261935,0.366398,0.823088,6.024498,0.249509,4.10226,1.753027,1.069047,0.53361,0.251115,,
2636,89558230908,0.298137,0.552252,6.061196,0.246265,4.929645,0.529005,0.350923,0.487052,0.496538,,
2637,89589663150,0.161859,0.470323,5.978668,0.250438,4.595751,0.716409,0.402814,0.118467,0.12595,,
2638,89623699280,0.309855,0.785155,6.615606,0.231538,4.930536,0.540365,0.359113,0.166217,0.072799,,
2639,89658053102,0.287356,0.493298,6.005441,0.254529,4.97059,0.718022,0.605049,0.1752,0.108372,,
2640,89691357201,0.30322,0.693552,6.071102,0.302894,5.091096,0.73338,0.496025,0.158467,0.070345,,
2641,89725517071,0.338275,0.60956,6.106713,0.338795,5.156463,0.621446,0.418947,0.116601,0.120849,,
2642,89759174313,0.182557,0.282659,5.899967,0.290591,4.520055,0.685875,0.357685,0.16032,0.071804,,
2643,89791528256,0.309854,0.795905,6.094597,0.301755,4.955573,0.49826,0.357684,0.161272,0.070591,,
2644,89826442592,0.319357,0.754009,6.601823,0.38044,5.020344,0.543491,0.370312,0.165316,0.072687,,
2645,89860910208,0.301801,0.485993,5.983635,0.245337,5.041865,0.556467,0.314187,0.166231,0.073679,,
2646,89893660286,0.235569,0.681811,6.054775,0.25978,4.823141,0.6391,0.354585,0.160354,0.119792,,
2647,89927518578,0.301648,0.618146,6.059936,0.244623,4.992498,0.383065,0.315927,0.19943,0.074831,,
2648,89961138517,0.162609,0.36713,6.768281,0.299483,4.541822,0.450231,0.444616,0.161223,0.122954,,
2649,89995069537,0.311421,0.496239,5.926624,0.304203,5.022797,0.560784,0.439412,0.187677,0.113731,,
2650,90028833922,0.329468,0.511323,6.564011,0.249964,6.377492,0.277788,0.298398,0.118832,0.125654,,
2651,90064160388,0.340563,0.585167,5.915828,0.291206,3.967964,0.695348,0.230077,0.116876,0.11096,,
2652,90095374746,0.351632,0.775728,6.114076,0.291772,3.96424,0.611583,0.279755,0.159009,0.073984,,
2653,90129477938,1.338927,0.32485,6.484654,0.291499,3.9171,0.624431,0.282246,0.115535,0.110817,,
2654,90164633359,0.146407,0.272749,5.925172,0.240317,3.927958,0.665429,0.232343,0.113918,0.121769,,
2655,90196070362,0.15212,0.91754,5.931599,0.288737,3.928794,0.627067,0.277321,0.154712,0.072612,,
2656,90230661774,0.58252,0.332029,6.700488,0.28397,4.001079,0.682445,0.256346,0.115324,0.264387,,
2657,90265040488,,,,,,,,0.155036,0.069108,,
2658,90272511748,,,,,,,,0.175237,0.183079,,
2659,90273129612,0.140004,0.265329,5.882169,0.291437,4.066146,0.623865,0.241055,0.133113,0.084227,,
2660,90297453965,0.145255,0.264062,5.806236,0.246958,4.050182,0.617395,0.351487,0.161376,0.112925,,
2661,90331150466,0.148796,0.283914,5.905859,0.252565,3.924003,0.670089,0.24311,0.158866,0.070035,,
2662,90364904876,0.14598,0.288952,5.852399,0.294536,3.92934,0.617739,0.291313,0.152867,0.070545,,
2663,90398847397,0.101955,0.322016,6.73571,0.234033,3.90314,0.621303,0.281982,0.223075,0.165335,,
2664,90433292304,0.149978,0.267334,5.944394,0.248782,3.550452,1.687689,1.236884,0.114017,0.12645,,
2665,90468474813,0.109529,0.323688,5.968483,0.246337,3.511225,1.667664,1.005212,0.44428,0.274572,,
2666,90501940875,0.148662,0.272752,5.897343,0.250035,3.855805,1.586301,1.056111,0.428606,0.28458,,
2667,90535977218,0.145208,0.286596,5.890307,0.254252,3.914743,1.583571,1.006713,0.474302,0.309837,,
2668,90569684663,0.15016,0.275179,6.685358,0.283042,3.916454,1.259006,0.832872,0.434456,0.282228,,
2669,90603772021,0.157107,0.282029,5.838444,0.299652,4.039045,1.623081,1.011143,0.393005,0.299182,,
2670,90637453228,0.099122,0.373249,5.925338,0.238418,3.915204,0.700933,0.230041,0.440452,0.285349,,
2671,90668903365,0.153887,0.260669,5.856828,0.298166,3.942063,0.622515,0.346909,0.160014,0.072318,,
2672,90703109694,0.142011,0.272888,5.945492,0.243099,3.896678,0.623168,0.219867,0.178279,0.153181,,
2673,90736434822,0.165726,0.280675,6.032358,0.299255,3.934265,0.622369,0.272572,0.162335,0.117112,,
2674,90770423768,0.147294,0.273348,5.916543,0.243483,4.099244,0.651926,0.236369,0.19973,0.07411,,
2675,90804108613,0.144261,0.270509,5.924233,0.244235,4.086559,1.691297,1.063742,0.154151,0.072652,,
2676,90840229589,0.103612,0.323951,5.858001,0.304917,3.95692,1.670886,0.989906,0.419795,0.297995,,
2677,90873811910,0.101642,0.319129,5.98197,0.285276,4.037732,1.621018,1.093545,0.430435,0.272618,,
2678,90907824344,0.145769,0.275929,5.956608,0.258696,4.017773,1.636295,0.967836,0.462521,0.258508,,
2679,90941416044,0.104156,0.322452,6.729309,0.243723,3.901408,1.294898,0.857451,0.470843,0.281536,,
2680,90975434596,0.142044,0.283909,5.839081,0.292527,3.915691,1.700338,0.993502,0.482094,0.283935,,
2681,91008853940,0.097704,0.320392,5.86598,0.293463,3.929666,0.696253,0.235549,0.443819,0.278311,,
2682,91040336619,0.138604,0.31924,5.998971,0.305733,3.940644,0.618015,0.288158,0.166081,0.073399,,
2683,91074970169,0.144522,0.270082,5.929692,0.245642,4.063436,0.619246,0.276603,0.28734,0.134751,,
2684,91108046578,0.152053,0.281273,5.966491,0.247686,4.035772,0.704332,0.231846,0.114426,0.109827,0.390131,
2685,91141929466,0.102131,0.312887,5.842947,0.297184,4.023213,0.689409,0.231407,0.160787,0.071572,,
