Frame,ts,rtpsession0,rtpstorage0,rtpjitterbuffer0,rtpssrcdemux0,typefind,rtpptdemux0,rtph265depay0,h265parse0,capsfilter0,nvv4l2decoder0,queue,Stream-muxer,convertor
11092,19640733552,0.02352,0.0352,,0.039103,0.096256,,,,,,,,
11093,19640894511,0.024224,0.030336,,0.023392,,,,,,,,,
11094,19641017103,0.02336,0.042336,,0.02224,,,,,,,,,
11095,19641050255,0.023072,0.029888,1.919259,0.087935,,0.153567,,,,,,,
11096,19641309134,0.023328,0.0304,,0.022656,0.102336,,,,,,,,
11097,19641449486,0.02336,0.030176,,0.022656,,,,,,,,,
11098,19641561133,0.02256,0.029855,,0.023328,,,,,,,,,
11099,19641700365,0.02368,0.058432,2.152954,0.076864,0.097888,0.125472,,,,,,,
11100,19642230188,,,2.23721,,0.094975,0.099104,,,,,,,
11101,19642660107,,,2.393242,,0.091135,0.090976,,,,,,,
11102,19643078346,,,2.700505,,0.088607,0.08864,,,,,,,
11103,19643522536,,,3.000633,,0.094496,0.097215,,,,,,,
11104,19643988039,,,3.330135,,0.096608,0.12144,,,,,,,
11105,19644431238,,,3.664246,,0.091648,0.095904,,,,,,,
11106,19644869125,,,3.971894,,0.094368,0.094848,,,,,,,
11107,19645356036,,,4.334709,,0.101407,0.103424,,,,,,,
11108,19645809858,,,4.670036,,0.090656,0.100479,,,,,,,
11109,19646234401,,,4.931955,,0.090496,0.089888,,,,,,,
11110,19646675360,,,5.252978,,0.090368,0.090592,0.157823,3.279992,0.105376,,,,
11111,19650829461,,,9.231816,,0.109376,0.125503,,,,,,,
11112,19651297716,,,9.614183,,0.096128,0.099072,,,,,,,
11113,19651748147,0.097632,0.110368,9.872678,0.115391,0.095936,0.09824,0.096415,0.431071,0.074592,,,,
11114,19653270575,0.07856,0.08544,0.104352,0.071103,0.105791,0.125856,,,,,,,
11115,19653695342,0.070304,0.08848,0.268224,0.104703,0.101888,0.107999,,,,,,,
11116,19654328908,,,0.386751,,0.095328,0.10224,0.086144,0.395583,0.072895,14.666425,,,
11117,19669148837,,,,,,,,,,15.725751,0.976925,0.274368,
11118,19676072531,0.150976,0.207327,0.10336,0.10096,,,,,,19.182254,4.982835,0.265503,6.649326
11119,19686073849,0.078207,0.148512,,0.102976,0.17344,0.227391,,,,,,,6.687151
11120,19686558584,0.079264,0.093536,0.339103,0.113951,0.244128,0.107583,,,,,,,
11121,19687321782,0.158624,0.379551,0.477151,0.093216,0.100799,0.138048,0.09456,0.439551,0.078112,9.182312,0.294751,0.21728,
11122,19702101775,0.078016,0.085984,0.098399,0.073024,0.118144,0.149664,,,,,,,
11123,19702581262,0.073792,0.090208,0.320479,0.116191,0.108543,0.111296,,,,,,,
11124,19703195052,0.059232,0.056992,0.335328,0.032576,0.108864,0.129727,0.097568,0.444095,0.078527,,,,6.946925
11125,19705482214,0.027488,0.036224,0.099935,0.02944,0.106912,0.139968,,,,,,,
11126,19705784677,0.027488,0.041087,,0.029376,,,,,,,,,
11127,19705915013,0.025792,0.03392,0.432095,0.024992,0.098048,0.104736,,,,,,,
11128,19706523556,,,0.587711,,0.093087,0.121792,,,,,,,
11129,19706984994,0.100064,0.137823,0.942814,0.126528,0.104896,0.102175,,,,,,,
11130,19707641889,0.070976,0.088735,0.073664,0.072416,0.132383,0.115552,,,,,,,
11131,19708066687,0.07216,0.088223,0.263647,0.154592,0.110912,0.157792,,,,,,,
11132,19708564094,0.073183,0.090432,0.345599,0.068,0.106848,0.10272,,,,,,,
11133,19708941853,0.069535,0.088576,0.481439,0.101664,,,,,,,,,
11134,19709229596,0.068671,0.0816,,0.101824,0.142816,0.116063,,,,,,,
11135,19709674235,0.069984,0.092511,0.63267,0.072288,0.10048,0.106304,,,,,,,
11136,19710010010,0.06912,0.097183,0.748382,0.069664,,,,,,,,,
11137,19710248282,0.066208,0.084832,,0.102207,0.121343,0.099072,,,,,,,
11138,19710685305,0.068096,0.087456,0.923582,0.085183,0.112064,0.175839,,,,,,,
11139,19711074872,0.06896,0.127776,1.167805,0.076767,,0.10688,,,,,,,
11140,19711459479,0.073216,0.112448,1.297149,0.099039,0.10512,,,,,,,,
11141,19711837590,0.072576,0.112096,,0.075839,0.099295,0.113792,,,,,,,
11142,19712204469,0.070848,0.088096,1.433981,0.108127,0.106496,0.105343,,,,,,,
11143,19712663315,0.07344,0.104191,1.529468,0.070368,0.101344,0.13648,,,,9.057705,,,
11144,19713114898,0.026272,0.032928,,0.02608,,,,,,,,,
11145,19713201074,0.0232,0.045088,1.613628,0.0664,,0.1056,,,,,,,
11146,19713417745,0.024832,0.033087,,0.026464,0.095136,,,,,,,,
11147,19713585617,0.026112,0.033504,,0.025952,,,,,,,,,
11148,19713705137,0.02448,0.031232,1.744572,0.024032,,,,,,,,,
11149,19713812720,0.02208,0.029695,,0.023904,,0.095168,,,,,0.794718,,
11150,19713958896,0.024768,0.039296,,0.044736,0.166847,,,,,,,0.226143,
11151,19714144976,0.024544,0.032992,,0.022816,,,,,,,,,
11152,19714254735,0.023104,0.030432,1.881723,0.024256,,,,,,,,,
11153,19714362255,0.022656,0.029568,,0.02272,0.101408,0.100672,,,,,,,
11154,19714504591,0.024704,0.030816,,0.028224,,,,,,,,,
11155,19714632174,0.024128,0.03232,,0.024032,,,,,,,,,
11156,19714694286,0.024736,0.030304,1.960603,0.054112,,0.0944,,,,,,,
11157,19714900846,0.0232,0.043776,,0.025568,0.095872,,,,,,,,
11158,19715178733,0.025344,0.034784,2.036827,0.024352,,,,,,,,,
11159,19715306061,0.02256,0.069215,2.339034,0.09328,0.092191,0.128256,,,,,,,
11160,19715854699,,,2.661561,,0.09808,0.099999,,,,,,,
11161,19716300202,0.083679,0.100672,2.941944,,0.09888,0.095552,,,,,,,
11162,19716672553,0.077344,0.139008,3.348119,0.075648,0.103808,0.092,,,,,,,
11163,19717220040,,,3.761015,0.090752,0.111743,0.142752,,,,,,,
11164,19717792614,,,4.098197,,0.09664,0.098335,,,,,,,
11165,19718352997,,,4.440564,,0.102496,0.112096,,,,,,,
11166,19718811299,,,4.818388,,0.097663,0.10528,,,,,,,
11167,19719291714,,,5.155314,,0.095104,0.099231,,,,,,,
11168,19719733953,,,5.450289,,0.097216,0.096448,,,,,,,
11169,19720190016,0.076896,,5.799633,,0.104928,0.101984,,,,,,,
11170,19720606943,0.024384,0.132128,,0.083071,0.115423,0.117472,,,,,,,
11171,19720831806,0.0256,0.048128,,0.027616,,,,,,,,,
11172,19720993118,,0.061696,6.154032,0.037632,0.100416,0.171871,,,,,,,6.874286
11173,19721566716,,,6.548206,,0.092608,0.092096,,,,,,,
11174,19721989723,,,6.69739,,0.08896,0.089248,,,,,,,
11175,19722435258,,,6.897006,,0.090368,0.117024,,,,,,,
11176,19722874617,,,6.098288,,0.107807,0.103776,,,,,,,
11177,19723335256,,,6.069968,,0.094143,0.097184,0.15328,3.555415,0.098911,,,,
11178,19727734316,,,6.930542,,0.101696,0.11376,,,,,,,
11179,19728193771,,,7.263277,,0.095168,0.098688,,,,,,,
11180,19728689706,0.105632,0.125536,7.583948,0.087647,0.095103,0.11264,0.085152,0.444863,0.077728,,,,
11181,19734254363,0.089504,0.098176,0.076288,0.079776,0.104736,0.123264,,,,,,,
11182,19734979129,0.070016,0.084096,0.077343,0.069472,0.106496,0.141088,,,,,,,
11183,19735482296,,,0.247519,,0.096384,0.10208,0.100735,0.409471,0.08128,12.731295,,,
11184,19745635677,,,,,,,,,,15.30092,0.942205,0.271615,
11185,19752967978,0.106752,0.103936,,0.045376,,,,,,14.932345,4.232661,0.205471,7.060686
11186,19762405297,0.035264,0.034336,0.078047,0.029152,,,,,,,,,6.817934
11187,19762530609,0.085728,,,,,0.161056,,,,,,,
11188,19762617233,0.030016,0.062304,,0.056128,0.139488,,,,,,,,
11189,19762987248,,,0.518463,0.067039,0.107071,0.104,,,,,,,
11190,19763629838,0.112672,0.113088,0.794718,0.129055,0.091136,0.097088,0.083456,0.411231,0.077695,8.993673,0.390591,0.214463,
11191,19774841425,0.076128,0.097248,0.100288,0.075903,0.142079,0.127712,,,,,,,
11192,19775285904,0.072576,0.088768,0.271328,0.117279,0.109824,0.111583,,,,,,,
11193,19775874350,,,0.332319,,0.099328,0.104832,0.135775,0.417279,0.081696,8.745705,0.566527,0.165535,6.991982
11194,19793757119,0.149087,0.14112,0.104831,0.092416,,,,,,,,,6.500015
11195,19794259326,0.078464,0.08832,0.363743,0.081952,0.156288,0.16384,,,,,,,
11196,19794981372,0.100768,0.105344,0.086431,0.0368,0.106528,0.117855,,,,,,,
11197,19798130676,0.115296,0.123232,0.075584,0.088927,0.103136,0.111392,,,,,,,
11198,19802776104,0.073504,0.410559,0.079487,0.091232,0.101792,0.115424,,,,,,,
11199,19803375334,0.074272,0.096064,,0.073888,0.146176,0.119872,,,,,,,
11200,19803811333,0.07216,0.090112,0.310047,0.071456,,0.139999,,,,,,,
11201,19804110596,0.069695,0.084768,0.49747,0.105056,0.117152,,,,,,,,
11202,19804491363,0.070559,0.082496,,0.107456,0.108448,0.111104,,,,,,,
11203,19804866594,0.073119,0.092896,0.620382,0.132544,0.151167,0.143168,,,,,,,
11204,19805318177,0.06992,0.087808,0.80579,0.06768,,0.112095,,,,,,,
11205,19805657376,0.070175,0.101408,,0.072704,0.105184,,,,,,,,
11206,19805921887,0.067167,0.089216,0.879773,0.07328,0.135648,0.13104,,,,,,,
11207,19806338974,0.066624,0.086783,1.072541,0.06944,,,,,,,,,
11208,19806595966,0.066944,0.081856,,0.069055,0.103903,0.137568,,,,,,,
11209,19806965949,0.070976,0.093535,1.204349,0.073792,0.12384,0.142879,,,,,,,
11210,19807376380,0.06736,0.084512,1.423324,0.069535,,,,,,,,,
11211,19807621979,0.06576,0.114912,,0.075776,0.151424,0.110976,,,,,,,
11212,19808053338,0.071104,0.107808,1.644924,0.075168,0.111327,0.105088,,,,,,,
11213,19808417241,0.049056,0.03648,,0.024768,,,,,,,,,
11214,19808536857,0.0256,0.032384,1.810236,0.02624,,,,,,,,,
11215,19808668216,0.02352,0.032192,,0.024672,,0.108831,,,,,,,
11216,19808771960,0.025408,0.037376,,0.051392,0.126176,,,,,,,,
11217,19808966871,0.023616,0.031999,,0.041248,,,,,,,,,
11218,19809101975,0.024,0.029984,2.007995,0.023488,,,,,,,,,
11219,19809283575,0.022784,0.100512,,0.027424,,0.141056,,,,,,,
11220,19809376118,0.024288,0.029792,,0.048,0.101663,,,,,,,,
11221,19809536982,0.024192,0.029408,,0.023072,,,,,,,,,
11222,19809647798,0.023264,0.030112,2.190427,0.023616,,,,,,,,,
11223,19809727989,0.023903,0.042624,,0.048896,0.096512,0.091647,,,,,,,
11224,19809915477,0.023136,0.03088,,0.02336,,,,,,,,,
11225,19810027701,0.022976,0.031616,,0.023616,,,,,,,,,
11226,19810158900,0.023264,0.050911,2.282778,0.023872,0.103168,0.142783,,,,,,,
11227,19810428116,0.067072,0.083712,2.421209,0.073439,,,,,,,,,
11228,19810715827,0.068032,0.079712,2.653561,0.10192,0.105216,0.103168,,,,,,,
11229,19811289553,,,2.97756,,0.094847,0.099136,,,,,,,
11230,19811662960,0.079583,0.091808,,0.105376,0.148544,0.096415,,,,,,,
11231,19812101807,0.070399,0.087136,3.408919,0.111872,0.10528,0.114016,,,,,,,
11232,19812551182,0.070911,0.092,3.710838,0.069184,0.104191,0.103616,,,,,,,
11233,19813183916,,,4.064886,,0.132096,0.110911,,,,,,,
11234,19813764107,,,4.529812,,0.094752,0.108832,,,,,,,
11235,19814195082,,,4.793075,,0.090272,0.091008,,,,,,,
11236,19814618953,,,5.078003,,0.090527,0.09312,,,,,,,
11237,19815040072,,,5.39061,,0.089311,0.089408,,,,,,,
11238,19815464902,,,5.698289,,0.089088,0.095199,,,,,,,
11239,19815916901,,,5.994257,,0.094144,0.096383,,,,,,,
11240,19816352580,,,6.319983,,0.092288,0.09376,,,,,,,
11241,19816788227,,,6.642702,,0.093472,0.094208,,,,,,,
11242,19817281250,,,6.983118,,0.100831,0.11536,,,,,,,
11243,19817742817,,,7.143534,,0.094847,0.097728,,,,,,,
11244,19818239871,,,7.241997,,0.103776,0.151007,0.141664,3.258487,0.09488,,,,
11245,19822343508,,,10.362917,,0.11104,0.120447,,,,,,,
11246,19822822195,,,10.465444,,0.108832,0.100384,,,,,,,
11247,19823290194,0.113055,0.120544,10.571268,0.088128,0.096832,0.09856,0.091008,0.39955,0.07024,,,,
11248,19827740070,0.070047,0.135776,0.079712,0.07488,0.11184,0.118015,,,,,,,
11249,19828220485,0.083904,0.098399,0.172319,0.101152,0.097824,0.104416,,,,,,,
11250,19829258978,0.118527,0.173696,0.092224,0.09152,0.104768,0.147775,0.088352,0.402783,0.070912,13.542748,,,
11251,19835873969,0.074432,0.125984,0.078943,0.102911,0.115424,0.127712,,,,,,,
11252,19836323984,0.063968,0.128384,0.170112,0.096415,0.113343,0.144544,,,,,,,
11253,19836938286,,,0.275616,,0.138304,0.113887,0.106176,0.394655,0.069791,16.410293,4.927283,28.683285,
11254,19847103124,,,,,,,,,,15.943222,4.205557,0.179071,24.759616
11255,19851335465,0.062624,0.04624,,0.031167,,,,,,13.19491,,,
11256,19851526216,0.026592,0.035648,0.14128,0.026592,,,,,,,,,
11257,19851710600,0.0256,0.092704,0.522367,0.029152,0.108799,0.150944,,,,,,,
11258,19852312070,,,0.876317,,0.104032,0.132863,,,,,,,
11259,19852822565,,,,,0.100288,0.106208,0.090784,0.450654,0.096896,5.256146,1.04915,0.178623,6.546063
11260,19872374354,0.12368,0.134687,0.14736,0.0936,,0.142495,,,,,,,6.391727
11261,19873042384,0.085984,0.14512,,0.079007,0.149888,,,,,,,,
11262,19873400815,0.07312,0.092032,0.20608,0.072544,0.152607,0.112608,,,,,,,
11263,19873801326,0.068832,0.081856,0.418654,0.076512,,,,,,,,,
11264,19874120429,0.057216,0.097312,,0.030368,,0.149952,,,,,,,
11265,19874215149,0.027968,0.03696,,0.056864,0.105056,,,,,,,,
11266,19874534988,0.025376,0.158496,0.633534,0.028352,,,,,,,,,
11267,19874668172,0.023584,0.031808,,0.024896,,0.144576,,,,,,,
11268,19874792939,0.022976,0.043648,,0.024096,0.136671,,,,,,,,
11269,19874913419,0.024896,0.032224,,0.026112,,,,,,,,,
11270,19875043307,0.024352,0.033376,,0.024384,,,,,,,,,
11271,19875077835,0.02496,0.032288,0.927038,0.056896,,0.128703,,,,,,,
11272,19875320810,0.024704,0.043456,,0.028928,0.09888,,,,,,,,
11273,19875495017,0.026112,0.054431,,0.028256,,,,,,,,,
11274,19875619017,0.02448,0.033408,1.280604,0.023744,,,,,,,,,
11275,19875733385,0.024448,0.030944,,0.02704,0.116416,0.10064,,,,,,,
11276,19875893192,0.024671,0.040832,,0.025568,,,,,,,,,
11277,19876016872,0.023104,0.03152,1.50678,0.02432,,,,,,,,,
11278,19876180872,0.03392,0.103008,,0.092959,0.102623,0.110752,,,,,,,
11279,19876551239,0.063968,0.08016,1.892539,0.062271,0.136288,0.112415,,,,,,,
11280,19876951206,0.068864,0.132416,2.322778,0.119679,,,,,,,,,
11281,19877252613,0.069728,0.091744,,0.071135,0.145759,0.1128,,,,,,,
11282,19877676228,0.070752,0.087456,2.778073,0.06736,,0.120575,,,,,,,
11283,19877943939,0.06912,0.126656,3.212919,0.077856,0.10576,,,,,,,,
11284,19878391266,0.067712,0.134144,,0.075968,0.104672,0.110656,,,,,,,
11285,19878765601,0.071904,0.089696,3.549591,0.100575,0.102047,0.103552,,,,,,,
11286,19879226304,0.073024,0.113856,3.882262,0.072671,0.095552,0.094879,,,,,,,
11287,19879569855,0.069248,0.099936,4.160885,0.06848,,,,,,,,,
11288,19879784894,0.067104,0.091392,4.575636,0.071456,0.157344,0.100736,,,,,,,
11289,19880438044,,,4.941939,,0.120287,0.09936,,,,,,,
11290,19880894683,,,5.258867,,0.095679,0.09664,,,,,,,
11291,19881400474,,,5.616177,,0.10288,0.119967,,,,,,,
11292,19881853945,0.080607,0.096448,5.806897,0.07776,0.09728,0.099296,,,,,,,
11293,19882320568,,,5.961425,,0.099488,0.108256,,,,,,,
11294,19882794646,,,5.977777,,0.101055,0.118656,,,,,,,
11295,19883236885,0.02704,0.051808,,0.025824,0.094208,0.094015,,,,,,,
11296,19883446805,0.023808,0.031264,6.078705,0.024576,0.090016,0.097791,,,,,,,
11297,19883823188,0.027392,0.035264,,0.0336,,,,,,,,,
11298,19883951027,0.023904,0.033024,6.179983,0.02448,,,,,,,,,
11299,19884071731,0.02224,0.038944,6.274831,0.023776,0.098336,0.116448,,,,,,,
11300,19884577202,,,6.389295,,0.0904,0.095776,,,,,,,
11301,19885117456,,,6.48808,,0.103487,0.115648,,,,,,,
11302,19885590735,,,6.547055,,0.096512,0.099519,,,,,,,
11303,19886040142,0.106784,0.126687,6.658158,0.083456,0.0976,0.096512,,,,,,,
11304,19886492717,0.070464,0.093311,,0.072224,0.11232,0.102528,,,,,,,
11305,19886841772,0.069504,0.119935,6.87851,0.079712,0.110688,0.155935,,,,,,,
11306,19887478986,,,5.211858,,0.106272,0.106016,,,,,,,
11307,19887934953,,,4.508308,,0.09344,0.095712,,,,,,,
11308,19888374568,,,4.808467,,0.094207,0.09472,,,,,,,
11309,19888813959,,,4.859091,,0.119679,0.09808,,,,,,,
11310,19889330629,,,5.252786,,0.096064,0.102336,,,,,,,
11311,19889776900,,,5.584753,,0.096224,0.09664,0.135039,3.279064,0.097216,,,,
11312,19893894553,,,7.472301,,0.112192,0.120607,,,,,,,
11313,19894381144,,,7.618604,,0.097472,0.104288,,,,,,,
11314,19894861271,,,7.737772,,0.094208,0.098176,0.083679,0.399743,0.069728,14.106235,,,
11315,19912181129,0.157696,0.147935,0.098656,0.089568,,,,,,15.756279,0.916221,0.207584,6.855182
11316,19941564637,0.080768,0.143583,,0.084608,0.150079,0.167296,,,,,,,
11317,19942001723,0.072768,0.093247,0.250463,0.126368,0.189504,0.113408,,,,,,,
11318,19942672922,0.098816,0.283967,0.411839,0.087648,0.098623,0.105824,0.099744,0.418783,0.073152,,,,
11319,19951603362,0.074208,0.101024,0.099808,0.084832,0.11344,0.146303,,,,,,,
11320,19952036353,0.072159,0.094208,0.247135,0.121184,0.113248,0.108416,,,,9.056648,,,
11321,19952683743,0.109023,0.114592,0.347487,0.084512,0.1072,0.151039,0.093888,0.445407,0.083424,,0.367007,0.26608,
11322,19955476248,0.06976,0.140032,0.127071,0.092096,0.117504,0.123008,,,,,,,
11323,19955930007,0.07216,0.102912,0.221631,0.076,0.141279,0.133824,,,,,,,
11324,19956574005,0.155232,0.183103,0.372799,0.109056,0.098016,0.101375,0.103488,0.433695,0.083583,8.937768,0.659454,0.187968,6.87867
11325,19969875730,0.081375,0.388159,0.116096,0.092544,0.201376,0.158399,,,,12.582943,,,6.818286
11326,19970489169,0.032192,0.047072,0.065888,0.054336,,0.115904,,,,,,,
11327,19970744752,0.027296,0.054176,,0.09824,0.137663,,,,,,,,
11328,19970977136,0.029696,0.03744,0.392895,0.028544,,,,,,,,,
11329,19971131535,0.025408,0.048864,,0.027168,,0.108799,,,,,,,
11330,19971222255,0.026048,0.033504,,0.031968,0.101664,,,,,,,,
11331,19971420974,0.028352,0.032479,,0.027072,,,,,,,,,
11332,19971575054,0.027136,0.062528,0.72339,0.025728,,,,,,,,,
11333,19971697838,0.025728,0.03216,,0.025024,,0.113376,,,,,,,
11334,19971816589,0.026143,0.032064,,0.0272,0.119615,,,,,,,,
11335,19971988365,0.026496,0.04912,1.079005,0.067872,,,,,,,2.082299,0.147136,
11336,19972201260,0.025152,0.065983,,0.03024,,0.104767,,,,,,,
11337,19972284780,0.0264,0.034112,,0.052864,0.095328,,,,,,,,
11338,19972490188,0.025568,0.044672,1.41462,0.064863,0.108256,0.102688,,,,,,,
11339,19972875307,0.069952,0.128224,1.792411,0.076543,0.10464,0.110752,,,,,,,
11340,19973658601,,,2.104699,,0.097663,0.105856,,,,,,,
11341,19974112071,,,2.407962,,0.097216,0.103327,,,,,,,
11342,19974604006,,,2.744312,,0.098976,0.136832,,,,,,,
11343,19975081893,,,3.142328,,0.091072,0.095776,,,,,,,
11344,19975506660,,,3.357175,,0.087968,0.093248,,,,,,,
11345,19975930915,,,3.608823,,0.090015,0.090592,,,,,,,
11346,19976355906,,,3.886998,,0.089471,0.089408,,,,,,,
11347,19976778976,,,4.135158,,0.106912,0.088767,,,,,,,
11348,19977289951,0.135903,0.1432,4.236181,0.131264,0.0904,0.10192,0.1104,1.557371,0.083616,,,,6.559342
11349,19985283530,0.079584,0.092832,0.107519,0.073984,0.12,0.143168,,,,,,,
11350,19985728489,0.086784,0.154656,0.265055,0.102079,0.115199,0.126912,,,,,,,
11351,19986326183,0.112224,0.07984,0.237472,0.028896,0.099456,0.103487,0.094592,0.401951,0.067648,12.41264,,,
11352,19992860726,0.027136,0.035136,0.070495,0.08432,,0.14928,,,,,1.348188,,
11353,19993135030,0.028864,0.091391,0.406559,0.0352,0.112896,0.126464,,,,,,0.242464,
11354,19993887988,,,0.636895,,0.103263,0.095071,,,,,,,
11355,19994194867,,,,,0.121536,,0.090272,0.390335,0.076384,9.446887,,,6.246319
11356,20002737501,0.142336,0.106048,0.098335,0.045376,,0.126976,,,,7.193101,0.882814,0.160959,6.476847
11357,20012612675,0.036096,0.087872,,0.050719,0.110816,,,,,,,,
11358,20012808354,0.028896,0.036352,0.1888,0.028832,0.111455,0.123328,,,,,,,
11359,20013503424,0.339391,0.064864,0.557791,0.037088,0.098112,0.108447,0.086816,0.404511,0.068512,9.017416,0.368159,0.164992,6.509487
11360,20030814803,0.107616,0.121696,0.203775,0.089216,0.102208,0.130496,,,,,,,
11361,20034220554,0.073984,0.090624,0.094463,0.119328,0.109792,0.131552,,,,,,,
11362,20034822921,0.082688,0.091679,0.274335,0.07712,0.116735,0.11808,0.09872,0.425887,0.080736,,,,
11363,20036275909,0.066688,0.105887,0.062912,0.07264,0.147839,0.114496,,,,,,,
11364,20036774787,0.071168,0.085983,0.30176,0.074656,0.131232,0.146271,,,,,,,
11365,20037150178,0.093088,0.083519,0.473567,0.070112,,,,,,,,,
11366,20037423106,0.063936,0.075872,,0.099039,0.103231,0.100096,,,,,,,
11367,20037793505,0.068704,0.082944,0.573215,0.098239,0.108,0.113855,,,,,,,
11368,20038242080,0.071328,0.09152,0.734334,0.070303,,0.143296,,,,,,,
11369,20038542879,0.06736,0.0832,0.874718,0.072384,0.112736,,,,,,,,
11370,20038947838,0.06912,0.187456,,0.081791,0.101631,0.131648,,,,,,,
11371,20039316861,0.07168,0.086656,1.004478,0.116063,0.103711,0.100992,,,,,,,
11372,20039745980,0.072512,0.088576,1.152189,0.067679,0.129184,0.121759,,,,,,,
11373,20040279034,0.067872,0.297407,1.233149,0.02992,0.09232,0.097664,,,,,,,
11374,20040867609,,,1.307773,,0.095103,0.100768,,,,,,,
11375,20041348599,,,1.429021,,0.096096,0.105919,,,,,,,
11376,20041782614,0.079807,0.066624,1.381853,0.037824,0.091008,0.091807,0.095392,1.195645,0.079104,8.981192,0.377983,0.259392,6.653326
11377,20052366203,0.02976,0.057248,0.095776,0.029216,,0.128543,,,,,,,
11378,20052569722,0.027808,0.0624,0.492126,0.05856,0.12432,0.126976,,,,9.760454,,,
11379,20053419736,,,0.791454,,0.126624,0.109184,,,,,,,
11380,20053743223,,,,,0.109727,,0.104576,0.440383,0.087552,7.118285,2.588633,0.140672,6.536911
11381,20064334651,0.185696,0.360767,0.109696,0.102815,,,,,,,2.832953,0.112255,6.571407
11382,20071118186,0.082208,0.09424,,0.134975,0.123071,0.20384,,,,,,,
11383,20071541864,0.078176,0.094943,0.263967,0.105216,0.15264,0.106656,,,,,,,
11384,20072187015,0.154944,0.169855,0.390175,0.10416,0.099552,0.110272,0.095263,0.433887,0.07632,9.086248,0.400895,0.235488,6.640398
11385,20095330698,0.08368,0.104096,0.154496,0.080576,0.129792,0.256383,,,,,,,
11386,20095842313,0.075936,0.096096,0.391903,0.07344,0.109536,0.109599,,,,,,,
11387,20096497447,0.145728,0.170495,0.479774,0.145888,0.099776,0.10192,0.096352,0.458622,0.120736,9.14644,0.409119,0.252608,6.902349
11388,20121383110,0.041376,0.082688,0.103136,0.031551,0.115232,0.169439,,,,,,,
11389,20125555963,0.027776,0.038816,0.072544,0.026976,,,,,,,,,
11390,20125671611,0.028,0.037856,0.506879,0.061471,0.153151,0.156384,,,,,,,
11391,20126293113,,,0.713951,,0.096992,0.106303,,,,,,,
11392,20126726200,0.137792,0.232383,0.176383,0.120192,0.091232,0.094271,0.100768,0.502367,0.074655,9.373864,0.528222,,
11393,20137499900,0.081792,0.248767,0.07888,0.119616,0.12192,0.156,,,,,,0.225088,
11394,20138157050,0.136768,0.159263,,0.12624,0.104608,0.132543,,,,,,,
11395,20143209805,0.03168,0.040128,0.074432,0.060736,,0.133792,,,,,,,
11396,20143445324,0.027296,0.047712,,0.046656,0.101727,,,,,,,,
11397,20143627308,0.02624,0.036032,,0.027072,,,,,,,,,
11398,20143751532,0.025504,0.035584,0.364991,0.026111,,0.133151,,,,,,,
11399,20143963275,0.02768,0.053376,,0.027072,0.10768,,,,,,,,
11400,20144123275,0.025536,0.034656,,0.02592,,,,,,,,,
11401,20144246122,0.025248,0.03344,0.695614,0.02592,,,,,,,,,
11402,20144370058,0.024416,0.036224,,0.027328,,0.12128,,,,,,,6.838734
11403,20144491114,0.02768,0.098495,,0.045056,0.1528,,,,,,,,
11404,20144724297,0.0272,0.03376,,0.025888,,,,,,,,,
11405,20144847913,0.025472,0.033376,1.176349,0.025312,0.156576,0.098527,,,,,,,
11406,20145483879,,,1.579516,,0.099456,0.12672,,,,,,,
11407,20145950182,,,1.853243,,0.101088,0.106592,,,,,,,
11408,20146410661,,,2.162234,,0.098943,0.099232,,,,,,,
11409,20146859395,,,2.491834,,0.09568,0.095519,,,,,,,
11410,20147352130,,,2.849432,,0.112096,0.105312,,,,,,,
11411,20147828065,,,3.097336,,0.12912,0.108608,,,,,,,
11412,20148324000,,,3.473015,,0.096127,0.1008,,,,,,,
11413,20148770302,0.130463,0.125984,3.799574,0.098848,0.095712,0.097503,0.107808,1.410524,0.0816,10.990979,1.249053,0.231071,
11414,20167809517,0.088544,0.107871,0.197759,0.0792,0.158591,0.200288,,,,,,,
11415,20168371435,0.124479,0.124512,0.266399,0.090496,0.099584,0.108448,,,,,,,
11416,20169444392,0.077215,0.09808,0.07648,0.122336,0.154912,0.115231,,,,,,,
11417,20169954535,0.07376,0.17008,0.271199,0.082016,0.119904,0.242207,,,,,,,7.017486
11418,20170436902,0.075104,0.093056,0.459166,0.070848,,0.1056,,,,,,,
11419,20170780165,0.070816,0.129088,,0.115327,0.10848,,0.153887,,,,,,
11420,20171209732,0.07136,0.091744,,0.071584,,,,,,,,,
11421,20171565251,0.070016,0.085856,,0.07408,,,,0.650207,0.110783,,,,
11422,20172001154,0.079104,0.095072,1.546332,0.071231,0.138688,0.114495,,,,,,,
11423,20172686656,,,1.649692,,0.10192,0.10832,,,,,,,
11424,20173271134,,,1.863259,,0.10864,0.126559,,,,,,,
11425,20173775421,,,2.026554,,0.110848,0.109536,,,,,,,
11426,20174248860,0.05472,0.077952,2.075899,0.03232,0.099167,0.100576,0.100224,0.585759,0.084799,,,,
11427,20175957943,0.02848,0.06832,0.083455,0.058688,,0.110208,,,,,,,
11428,20176183863,0.025152,0.036672,,0.027904,0.098848,,,,,,,,
11429,20176337654,0.025696,0.032704,,0.024768,,,,,,,,,
11430,20176455158,0.024064,0.031904,0.370655,0.037984,0.099231,0.123776,,,,,,,
11431,20177065620,,,0.711614,,0.10832,0.142239,,,,,,,
11432,20177540627,,,1.078941,,0.102112,0.099264,,,,,,,
