Frame,ts,capsfilter0,queue0,tcamconvert0,videoconvert0,capsfilter1,vaapiencodeh264-0,queue1,pay0
593,26923932897,0.092839,87.741991,7.974446,32.818234,0.791006,5.193851,0.317535,0.1731
594,26968103461,0.065477,88.051082,8.038771,32.507884,0.777021,5.090171,0.335562,0.115634
595,27012050923,0.095318,87.938981,7.999094,32.422852,0.75826,5.12884,0.317815,0.150325
596,27055952094,0.091186,87.673996,7.833466,32.924459,0.743712,5.495489,0.403423,0.138921
597,27100126716,0.064528,87.896387,8.095152,32.829094,0.749098,5.148535,0.341167,0.145835
598,27144499596,0.066122,88.372212,7.58684,33.072377,0.781,5.219071,0.331934,0.136633
599,27188558337,0.064397,88.266004,7.47458,33.078119,0.797738,5.085971,0.315573,0.110656
600,27232549334,0.065984,87.874085,8.006032,32.491071,0.768327,5.083057,0.314537,0.11388
601,27276370031,0.065102,87.635372,7.868097,32.365855,0.802067,5.042276,0.322695,0.110767
602,27320027186,0.065216,87.304644,7.85352,32.856658,0.800837,5.107381,0.347191,0.14631
603,27364306349,0.063625,87.760955,7.923375,32.829821,0.759156,4.903395,0.312732,0.220809
604,27408549827,0.064364,88.337441,7.474287,33.093308,0.823833,5.356896,0.36418,0.143061
605,27452616560,0.064746,88.1261,7.560653,32.959841,0.781394,5.17821,0.318353,0.141797
606,27496491453,0.065712,87.794454,7.614289,33.128508,0.947851,5.069835,0.325273,0.144721
607,27540778393,0.064172,88.002741,7.461769,32.857539,0.780949,5.195167,0.380028,0.143409
608,27584494671,0.092795,87.843825,7.406061,32.805212,0.921603,5.142814,0.294618,0.145081
609,27628299763,0.06503,87.371137,7.910392,32.551405,0.766079,5.152069,0.303292,0.140265
610,27672183489,0.09713,87.512871,7.909781,32.379581,0.878308,5.075305,0.28021,0.112221
611,27715991155,0.065198,87.520902,7.871953,33.862763,0.786839,5.101259,0.316914,0.161497
612,27761354453,0.100011,88.986304,7.51707,35.299105,0.799367,5.326087,0.279166,0.149168
613,27807822344,0.064729,91.68133,7.895703,33.055062,0.806673,5.260156,0.289693,0.113512
614,27852338685,0.066968,90.801026,7.925732,32.285139,0.764046,5.203656,0.359789,0.140121
615,27896092474,0.064783,88.12588,7.924107,32.353533,0.795674,5.245519,0.363027,0.145211
616,27939819288,0.066273,87.328321,8.12014,32.37842,0.780744,5.082671,0.325644,0.131637
617,27984131187,0.064327,87.887304,7.885923,32.29413,0.787871,5.473385,0.333791,0.11383
618,28027721287,0.094697,87.741857,8.042413,32.424551,0.758781,5.056435,0.324939,0.13955
619,28071713961,0.093432,87.410023,8.104277,32.792215,0.743694,5.184836,0.258253,0.107275
620,28116013738,0.065044,88.111723,8.171192,32.606585,0.802512,5.129112,0.366206,0.14938
621,28160249036,0.06361,88.358912,8.037467,32.608699,0.796307,5.164822,0.386715,0.14302
622,28204372369,0.066174,88.196901,7.793518,32.493733,0.763219,5.15743,0.327984,0.111023
623,28248123355,0.064215,87.702902,8.166637,32.851534,0.768029,5.163261,0.368249,0.140196
624,28292677111,0.065046,88.125265,7.430901,32.811833,0.749365,5.205914,0.32225,0.111089
625,28337182817,0.069157,87.995589,7.915141,32.630336,0.764393,5.472794,0.198085,0.158964
626,28380254035,0.096958,87.430934,7.940756,32.768614,0.812459,5.095281,0.353406,0.139532
627,28424416054,0.086177,87.233237,8.035849,32.609315,0.806966,5.226364,0.294027,0.111248
628,28468579423,0.064215,88.140801,7.751061,32.654763,0.800044,5.212737,0.31458,0.113996
629,28512414030,0.093209,87.828177,7.958487,32.612646,0.774651,5.137982,0.301419,0.139587
630,28556446338,0.066903,87.691922,7.905439,32.330224,0.751203,5.167482,0.329379,0.110246
631,28600191009,0.063778,87.600687,7.927599,32.11805,0.749596,5.222033,0.400829,0.140994
632,28643532790,0.093748,86.905921,7.95917,32.517121,0.793847,5.005649,0.336839,0.130218
633,28687543587,0.065137,87.199315,7.80045,32.589363,0.750581,5.017794,0.368662,0.193325
634,28731349385,0.065757,87.637053,7.985258,32.381241,0.771186,5.165655,0.358399,0.111529
635,28775176145,0.064234,87.464961,8.831251,32.586227,0.763139,5.097146,0.363443,0.113138
636,28820038918,0.064468,88.508913,8.258213,33.328842,0.806022,5.16037,0.33116,0.146834
637,28865139331,0.064668,89.827689,7.55962,33.218109,0.80605,5.139212,0.289599,0.184552
638,28909374558,0.08113,89.154875,7.466518,33.149924,0.783407,5.17178,0.364643,0.112879
639,28953521426,0.096279,88.195464,7.470005,33.055178,0.877984,5.236859,0.296717,0.181711
640,28997531175,0.084581,87.974661,7.439838,32.916386,0.793889,5.092532,0.292277,0.138636
641,29041351209,0.064014,87.648186,7.398571,32.985277,0.759518,5.198712,0.371622,0.198449
642,29085188162,0.066688,87.486233,7.964613,33.315389,0.80757,5.125116,0.33039,0.143211
643,29129937273,0.065602,88.451921,7.632829,33.013363,0.825507,5.11339,0.289895,0.138324
644,29174131004,0.064446,88.769965,7.353615,32.711253,0.970444,5.261903,0.360971,0.116519
645,29217805062,0.063565,87.691163,7.536987,33.224286,0.838406,5.080761,0.314128,0.109902
646,29262037769,0.0653,87.758034,7.543305,32.845207,0.796397,5.31139,0.334694,0.151588
647,29305814785,0.064821,87.852418,7.381433,33.060986,0.824663,5.096027,0.302738,0.108062
648,29349650877,0.095448,87.463281,7.431057,33.096256,0.845094,5.059384,0.287797,0.141249
649,29393611977,0.064013,87.62075,7.604873,33.092701,0.799085,5.033898,0.323735,0.108648
650,29437713166,0.065924,87.880126,7.594643,33.205185,0.794264,5.129355,0.37273,0.145433
651,29481970835,0.094425,88.189428,7.441504,33.156067,0.791358,5.132546,0.286128,0.135552
652,29526065429,0.095372,88.176231,7.481552,32.855094,0.812668,5.161787,0.291465,0.138543
653,29569889441,0.064351,87.753644,7.575279,33.224811,1.007531,5.196189,0.35949,0.152126
654,29614348482,0.065854,88.101069,7.635677,33.274765,0.804084,5.122076,0.363469,0.143363
655,29658698775,0.064077,88.631983,7.431513,33.169082,0.925455,5.065779,0.279916,0.144069
656,29703010613,0.065165,88.50476,7.435988,32.852482,0.833409,5.174974,0.373661,0.11366
657,29746718327,0.06401,87.823982,7.444777,33.978385,0.949014,5.079518,0.280758,0.137031
658,29791920734,0.099504,88.742358,7.828566,32.477502,0.78028,5.236384,0.321748,0.167074
659,29835604451,0.065421,88.697829,8.190807,32.514075,0.781876,5.065955,0.309516,0.109753
660,29879937065,0.095046,87.832745,7.844886,32.639305,0.784947,5.28318,0.31993,0.185589
661,29923872574,0.102523,88.098391,7.752123,32.537117,0.759045,5.105171,0.323324,0.141738
662,29967744179,0.09281,87.638233,8.004652,32.525841,0.762823,5.242711,0.310169,0.108523
663,30011761129,0.08614,87.702496,7.885414,32.717394,0.792616,4.924052,0.309003,0.187752
664,30055958000,0.096201,88.03536,7.908121,32.961924,0.785648,5.296809,0.26951,0.167487
665,30100281087,0.092883,88.350269,7.832575,32.265501,0.777934,5.229236,0.335618,0.109692
666,30143823186,0.065232,87.688377,7.95624,32.708627,0.733926,5.110933,0.319867,0.154683
667,30187891344,0.064467,87.430965,7.851521,32.483125,0.734373,5.150952,0.285764,0.162144
668,30231717805,0.064702,87.74671,8.008213,32.78383,0.796074,5.203149,0.287978,0.142719
669,30275961948,0.098039,87.894239,7.918414,32.649456,0.752274,5.090108,0.326537,0.167052
670,30319915050,0.067686,88.023365,7.950012,34.794314,0.827445,5.122673,0.32152,0.151686
671,30366192711,0.086072,90.035976,7.367387,33.363308,0.770615,5.205885,0.292448,0.136782
672,30410230137,0.065326,90.139407,7.620498,32.724617,0.89265,5.136161,0.36431,0.109189
673,30454176249,0.08424,87.811564,7.515312,33.05031,0.870686,5.196673,0.29503,0.141903
674,30498197814,0.06598,87.80808,7.678628,33.062284,0.760049,5.067117,0.318694,0.109023
675,30542258463,0.064676,87.912399,7.472282,32.884106,0.842319,5.150633,0.374387,0.142301
676,30586117622,0.064302,87.746891,7.738547,32.735518,0.847547,5.08931,0.33491,0.13939
677,30630014521,0.064999,87.609489,7.611144,33.293161,0.755876,5.074255,0.321898,0.109766
678,30674270184,0.067043,88.003053,7.56042,32.872284,0.81489,5.212298,0.430269,0.146502
679,30718121994,0.064067,87.943289,7.465114,33.062801,0.863417,5.039116,0.329662,0.140935
680,30762043146,0.064746,87.623693,7.622741,33.639863,0.794341,4.994485,0.381567,0.141591
681,30806699433,0.113011,88.431688,7.530146,33.609167,0.771684,5.201233,0.369724,0.135901
682,30851350115,0.065655,89.154622,7.396468,33.4113,0.767483,5.107303,0.38056,0.140622
683,30895639475,0.065727,88.753778,7.993768,32.714776,0.781745,5.164249,0.296965,0.137455
684,30939871051,0.065563,88.353657,8.083917,32.50673,0.74146,5.147829,0.248919,0.248129
685,30983840792,0.094029,88.022354,7.803094,32.277489,0.757326,5.151424,0.293714,0.134819
686,31027324920,0.065232,87.292616,7.403819,32.964664,0.758069,5.055046,0.283915,0.186002
687,31071171513,0.089657,87.149506,8.111341,32.665205,0.765828,5.066895,0.316995,0.110003
688,31115393927,0.064525,87.891873,7.985057,32.449925,0.799497,5.099971,0.317271,0.183412
689,31159227052,0.096252,87.886834,7.464917,32.556563,0.74567,5.023811,0.326386,0.140037
690,31202603429,0.083835,87.052394,7.377293,32.768208,0.809597,5.231065,0.337648,0.142909
691,31246120503,0.083443,86.711374,7.534213,32.80205,0.831342,5.046327,0.297017,0.141554
692,31289916098,0.065095,87.109168,7.708294,32.900148,0.808047,5.113952,0.283687,0.142947
693,31334029771,0.065195,87.742346,7.446349,33.370899,0.785089,4.971979,0.352297,0.189624
694,31378192617,0.099671,88.104474,7.585172,33.132509,0.719066,5.08991,0.314862,0.113112
695,31422220949,0.063618,88.01606,7.464085,33.478927,0.779399,5.128245,0.305608,0.140822
696,31466508038,0.065359,88.130743,7.659023,33.174703,0.762287,5.120882,0.372583,0.145057
697,31510724018,0.064294,88.35297,7.578411,33.317477,0.766126,5.089992,0.314848,0.113615
698,31555039876,0.095189,88.365984,7.403292,33.225861,0.764826,5.037791,0.320258,0.11103
699,31599142611,0.099746,88.239578,7.377611,32.882828,0.746969,5.119874,0.345856,0.109806
700,31642855330,0.064515,87.635022,7.408109,33.112963,0.772569,5.11525,0.323887,0.136423
701,31686743193,0.065498,87.39589,7.452687,32.984806,0.767499,5.096051,0.323086,0.141418
702,31730525552,0.0958,87.497274,7.487131,33.136094,0.916633,5.180066,0.36458,0.146213
703,31774900209,0.065845,87.66519,8.907618,32.697175,0.818676,5.131227,0.369499,0.14361
704,31819697053,0.089701,88.988394,8.484628,32.821523,0.92013,5.205468,0.337345,0.110738
705,31864615446,0.065338,89.715237,7.493609,32.936674,0.799808,5.219473,0.297132,0.146097
706,31908544769,0.065762,88.686464,7.537041,32.850821,0.941561,5.168719,0.306623,0.108396
707,31952783640,0.06576,88.015156,7.530253,32.841161,0.794382,5.191728,0.315103,0.113298
708,31996663942,0.0654,87.970745,7.55355,32.684801,0.757195,5.164824,0.32275,0.110848
709,32040488532,0.063318,87.541026,7.921852,32.944897,0.787837,5.547905,0.378599,0.112239
710,32084849440,0.065865,88.029584,7.64493,33.205385,0.792805,5.164625,0.292226,0.142154
711,32129321253,0.064955,88.670437,7.645834,32.972138,0.821573,5.326575,0.287009,0.142853
712,32173446372,0.064504,88.418176,7.602334,32.934185,0.785133,5.173715,0.44472,0.110626
713,32217572053,0.093529,88.072918,7.560516,32.730955,0.754051,5.874353,0.211405,0.14731
714,32261320646,0.101143,87.691343,7.437339,33.165432,0.787858,5.178364,0.297497,0.137428
715,32305314051,0.065725,87.564216,7.585172,32.980657,0.832775,5.129252,0.305659,0.107824
716,32349416011,0.065446,87.922298,7.648853,33.411798,0.805436,5.159164,0.321898,0.113708
717,32394074609,0.064287,88.404917,7.652534,33.043883,0.766983,5.086992,0.314697,0.112663
718,32437922433,0.065503,88.329337,7.533415,33.131883,0.806497,5.143165,0.336903,0.142475
719,32481994526,0.06431,87.919917,7.629631,33.149034,0.840435,5.093661,0.326296,0.147731
720,32526235912,0.066512,88.13636,7.658325,33.113775,0.818994,5.079748,0.288881,0.140022
721,32570431227,0.065323,88.27735,7.682858,33.101278,0.802082,5.143994,0.366043,0.135395
722,32614584040,0.064882,88.167819,7.537059,32.901198,0.779166,5.072623,0.320307,0.111092
723,32658479021,0.06556,87.87659,7.623472,32.891297,0.78096,4.882921,0.289274,0.19004
724,32702651102,0.064379,87.723292,7.424084,32.823903,0.828763,5.278617,0.334641,0.1439
725,32747354088,0.065704,88.71475,7.702255,33.81432,0.793601,6.210571,0.380309,0.139898
726,32792372529,0.065554,89.721427,7.840622,32.452732,0.753075,5.18537,0.282254,0.14636
727,32836070251,0.06474,88.568597,7.955357,32.34485,0.738556,5.122805,0.384119,0.157941
728,32879810203,0.065091,87.257049,7.990423,32.692414,0.74056,5.142177,0.294423,0.132887
729,32923944083,0.066187,87.697558,7.943193,32.325814,0.764966,5.153934,0.381392,0.166421
730,32967638000,0.066694,87.664531,7.933392,32.662202,0.758023,5.122614,0.312284,0.109077
731,33011696758,0.064244,87.576594,7.985074,32.402497,0.806185,5.16627,0.281084,0.186335
732,33055475321,0.064721,87.669179,7.293655,33.347951,0.753109,5.055335,0.281795,0.126318
733,33099571263,0.066881,87.697981,7.925704,32.60964,0.739467,5.179947,0.313831,0.195372
734,33143464284,0.096683,87.812591,7.989718,32.414484,0.800356,5.010576,0.330795,0.109946
735,33187357067,0.086298,87.596059,7.972197,32.512152,0.743357,5.074629,0.321418,0.182084
736,33231536707,0.103457,87.6286,7.737643,32.86381,0.743379,5.07986,0.283207,0.137244
737,33275266234,0.064554,87.737158,7.434965,32.889153,0.826271,5.05049,0.305855,0.112284
738,33319024696,0.064065,87.487989,7.58812,32.913041,0.735541,5.000764,0.329375,0.1309
739,33362893464,0.064595,87.495124,7.429444,33.571589,0.771203,5.169063,0.365316,0.145633
740,33407403757,0.066052,88.207162,7.368316,33.04505,0.792746,5.376634,0.382976,0.129995
741,33451359239,0.095257,88.294064,7.271526,32.91333,0.789963,5.063875,0.29147,0.131367
742,33495029925,0.066014,87.438038,7.62417,33.228698,0.744528,5.190141,0.371899,0.139726
743,33539326606,0.064694,87.785566,7.708296,34.170401,0.928626,5.049095,0.238528,0.106692
744,33585233072,0.104719,90.018286,8.145407,32.861305,0.878912,5.615339,0.372575,0.112416
745,33629686292,0.063191,90.182666,7.399833,32.89704,0.755659,5.032768,0.325155,0.1416
746,33673280006,0.065702,87.859102,7.483698,32.87452,0.769815,5.015781,0.4184,0.128458
747,33717129102,0.063994,87.297011,7.514187,33.187874,0.80985,5.176685,0.326534,0.15352
748,33761418739,0.064788,87.96491,7.679236,33.803052,0.792863,5.281491,0.328058,0.1416
749,33806273063,0.065403,88.987131,7.581223,32.824664,0.950143,5.138259,0.302507,0.106503
750,33850227531,0.066249,88.646374,7.569577,32.926609,0.844445,5.103176,0.323828,0.129019
751,33894136234,0.065275,87.691126,7.686944,33.114097,0.894046,5.044946,0.314271,0.113665
752,33938476093,0.064812,88.070915,7.534886,33.208023,0.756802,5.180109,0.309203,0.10857
753,33982703230,0.093815,88.407198,7.525014,33.072075,0.925454,4.961393,0.333138,0.189946
754,34026914679,0.067305,88.255792,7.575334,33.108465,0.808792,5.11549,0.292026,0.140377
755,34071093079,0.066907,88.197755,7.381135,33.110413,0.766673,5.12499,0.334137,0.141018
756,34115252277,0.064255,88.157787,7.467816,33.004181,0.766544,5.303475,0.299411,0.135233
757,34159116315,0.093145,87.818477,7.542483,32.833877,0.766686,5.102886,0.28978,0.131488
758,34203168423,0.104705,87.759546,7.341238,32.714545,0.757518,5.313795,0.358174,0.14032
759,34246557409,0.09499,87.279375,7.513242,32.956484,0.758941,5.073069,0.288429,0.135219
760,34290481588,0.06563,87.120411,7.542919,33.113176,0.784603,5.15405,0.302041,0.114851
761,34334565791,0.065654,87.830454,7.479432,32.966343,0.796795,5.192091,0.368275,0.13962
762,34378425248,0.094493,87.757372,7.552209,33.273233,0.756539,5.108656,0.296653,0.133482
763,34422586930,0.095579,87.838898,7.486586,32.996915,0.752885,5.13163,0.357533,0.132177
764,34466500475,0.064728,87.897095,7.580156,32.970915,0.738176,5.257197,0.378189,0.111253
765,34510256074,0.064793,87.503271,7.548642,33.380544,0.746104,4.984935,0.321055,0.110669
766,34554594776,0.092785,87.937879,7.435442,33.203106,0.75918,5.164311,0.293997,0.142946
767,34598662248,0.134211,88.229878,7.635975,33.098659,0.80963,5.228103,0.357618,0.144638
768,34642866331,0.102105,88.094928,7.715298,33.194684,0.797722,5.067437,0.285492,0.143533
769,34687200321,0.064622,88.319744,7.525819,32.693439,0.75528,5.04229,0.296633,0.137673
770,34730775341,0.066263,87.701239,7.731155,33.059537,0.751792,5.230431,0.362945,0.112762
771,34774954345,0.065557,87.575558,7.583526,34.201708,0.777779,5.834508,0.355733,0.14738
772,34820165625,0.064767,89.199077,8.082279,33.261642,0.76418,5.156444,0.341907,0.143462
773,34865004187,0.064153,89.841326,7.512771,32.988003,0.769748,5.366421,0.371775,0.137156
774,34908888060,0.065176,88.561911,7.523083,33.084208,0.744656,5.126327,0.413544,0.113144
775,34953011681,0.063778,87.873221,7.58264,33.112276,0.807784,5.388348,0.381228,0.139155
776,34997249169,0.065115,88.213489,7.666872,32.914039,0.805633,5.294858,0.418915,0.149432
777,35041246540,0.065129,88.066808,7.537711,33.130123,0.775811,5.23926,0.372834,0.138963
778,35085353550,0.092595,87.925968,7.593176,33.311839,0.809449,5.116702,0.373068,0.133248
779,35129655760,0.065788,88.260012,7.694118,32.933458,0.822564,5.075389,0.321084,0.109777
780,35173871903,0.06489,88.34172,7.524971,33.169831,0.793173,5.303867,0.384929,0.185967
781,35217982541,0.064101,88.154013,7.490054,33.228056,0.847305,5.062067,0.262411,0.170301
782,35262117681,0.06654,88.095302,7.697195,33.188529,0.774431,5.095552,0.330711,0.187923
783,35306533910,0.088182,88.393344,7.47761,32.689557,0.789471,4.871119,0.300039,0.155255
784,35350121756,0.064704,87.820374,9.838457,32.720289,0.7905,5.147994,0.331311,0.188692
785,35396196970,0.064763,89.50356,7.883362,32.518698,0.803004,5.259426,0.31723,0.143493
786,35440102996,0.104167,89.713924,7.835486,33.14464,0.770003,5.141593,0.324296,0.146661
787,35484556163,0.097792,88.222289,7.741165,33.007675,0.771917,5.227535,0.28229,0.146975
788,35528760024,0.096577,88.467154,7.50797,33.129694,0.805455,5.163105,0.295664,0.134932
789,35572896964,0.082726,88.158632,7.590035,33.257669,0.754673,5.12115,0.236849,0.106381
790,35617084138,0.095712,88.143704,7.477983,32.863132,0.769416,5.15909,0.375899,0.142108
791,35660830225,0.064633,87.768496,7.497262,32.896557,0.789169,5.328941,0.372688,0.138512
792,35704709002,0.093315,87.440856,7.490399,33.278379,0.759265,5.120749,0.336614,0.14936
793,35748863394,0.063863,87.858621,7.628391,34.074051,0.870865,5.183126,0.368377,0.137881
794,35794008169,0.067168,89.121158,7.430887,32.818206,0.846799,5.226946,0.365713,0.146558
795,35837777160,0.095053,88.738224,7.643764,33.35046,0.822632,5.077882,0.332314,0.139877
796,35882223043,0.065154,88.071875,7.617468,33.304667,0.910079,5.297561,0.378867,0.134228
797,35926677640,0.080241,88.718647,7.597694,32.923595,0.766271,5.077658,0.497036,0.161599
798,35970544957,0.066427,88.162734,7.396134,32.798959,0.998585,5.148634,0.373583,0.140786
799,36014375353,0.110418,87.514381,7.471835,32.594556,0.774172,5.174659,0.36506,0.111332
800,36057829612,0.065036,87.090882,7.866476,33.258722,0.882221,5.094124,0.277039,0.139313
801,36102447479,0.091862,87.87755,7.417448,33.217203,0.714234,5.13604,0.2945,0.131203
802,36146461551,0.065405,88.447873,7.544724,33.150252,0.796255,5.176272,0.35402,0.109245
803,36190714178,0.065439,88.090408,7.485132,32.854333,0.815999,5.232334,0.321057,0.143341
804,36234549968,0.064851,87.909167,7.544224,32.959258,0.743892,5.130329,0.312333,0.109552
805,36278575754,0.096393,87.69571,7.544412,33.095336,0.787121,5.334951,0.363943,0.111774
806,36322542179,0.09699,87.837408,7.62075,33.216377,0.747737,5.028254,0.280906,0.147292
807,36366929013,0.098717,88.170343,7.684708,33.465577,0.764469,5.262867,0.299876,0.138312
808,36411631696,0.063559,88.905092,7.963054,32.343153,0.74749,5.132354,0.301324,0.132481
809,36455383284,0.064828,88.270768,7.639503,32.837499,0.773944,5.112774,0.297052,0.135343
810,36499325231,0.06632,87.534719,8.069911,32.641962,0.775351,5.100037,0.27749,0.146563
811,36543422972,0.064552,87.854022,8.127618,32.257584,0.718839,4.975679,0.340868,0.126641
812,36587238597,0.064165,87.733246,7.395975,33.047526,0.760746,5.092397,0.301478,0.137871
813,36631263208,0.064627,87.661945,7.499908,32.997631,0.761734,5.057665,0.32013,0.162942
814,36675237513,0.06882,87.831354,7.400431,32.677795,0.744229,5.14453,0.318542,0.111954
815,36718671341,0.107903,87.235003,7.570127,33.032312,0.745084,5.151731,0.285704,0.128704
816,36762570795,0.065694,87.185664,7.390689,34.064743,0.782057,5.037719,0.286528,0.143882
817,36807564133,0.068612,88.699867,8.150079,32.780874,0.759243,5.134571,0.258306,0.150773
818,36851888695,0.066119,89.149627,8.026735,32.384532,0.762775,5.106763,0.280971,0.138631
819,36895677927,0.095094,87.919173,8.07268,32.722657,0.74431,5.063662,0.326033,0.137076
820,36939956383,0.064294,87.891179,7.887668,32.481814,0.800148,5.11687,0.337653,0.111845
821,36983741472,0.064882,87.88307,7.92266,32.781957,0.784145,5.097291,0.382129,0.139703
822,37028547067,0.105668,87.819474,7.723398,32.466197,0.74107,5.197465,0.316653,0.193989
823,37071572150,0.087248,87.674529,7.824617,32.889645,0.782632,5.194635,0.371691,0.113419
824,37115794952,0.064884,87.247885,7.950302,32.671762,0.759246,5.19185,0.283096,0.138563
825,37159779708,0.064396,88.043266,8.105458,32.470882,0.731352,5.049977,0.361939,0.113452
826,37203807339,0.066505,87.819733,7.95993,32.59472,0.777446,5.18446,0.282652,0.136904
827,37247983237,0.0983,88.035586,7.783476,32.703592,0.779011,5.252663,0.310981,0.232446
828,37291959575,0.065116,87.964084,7.840502,32.634413,0.808461,5.188684,0.318098,0.16593
829,37335956076,0.064894,87.790646,7.93323,32.561111,0.736746,5.204461,0.316708,0.215876
830,37379818635,0.095122,87.697866,7.869105,32.922085,0.786694,5.130301,0.276883,0.146436
831,37424093090,0.065,87.959205,7.957059,32.806869,0.824629,5.154159,0.345086,0.181723
832,37468510132,0.096139,88.509563,7.81723,32.584725,0.83226,5.326591,0.2975,0.134527
833,37512507872,0.064441,88.244717,8.092436,32.822829,0.810925,5.215057,0.318781,0.112014
834,37557032830,0.064477,88.342155,7.763307,32.874755,0.789273,5.22649,0.302076,0.138581
835,37601341250,0.065891,88.661479,7.493439,32.802529,0.844584,5.293486,0.33,0.134595
836,37645449961,0.066197,88.239426,7.721528,32.910025,0.820022,5.420996,0.363754,0.128951
837,37689666686,0.09425,88.144237,7.486862,33.392945,0.898868,5.194727,0.328273,0.139496
838,37734145556,0.065427,88.515307,7.495082,33.370828,1.82933,5.119917,0.293306,0.139959
839,37780322717,0.097275,89.763204,9.009903,32.47991,0.727049,5.288222,0.360673,0.141384
840,37824528092,0.065391,90.220565,7.48188,33.356271,0.739296,5.187184,0.327739,0.111171
841,37868842538,0.064595,88.519821,7.40383,33.049848,0.74615,5.211312,0.289308,0.143059
842,37912645567,0.066405,87.9429,7.52653,33.384782,0.80754,5.167372,0.307946,0.13794
843,37957213384,0.064251,88.216197,7.895489,32.724191,0.734562,4.913152,0.326565,0.190975
844,38001286551,0.065108,88.486302,7.491996,32.828958,0.731881,5.213012,0.303996,0.111062
845,38044971584,0.101226,87.605119,7.532153,33.426256,1.001077,5.138132,0.294666,0.138574
846,38089497932,0.09256,88.031587,7.662486,32.888157,0.895813,5.169371,0.3736,0.139868
847,38133535987,0.093345,88.376246,7.382877,32.837292,0.94394,5.085263,0.292497,0.144748
848,38177377313,0.065456,87.702555,7.496921,32.989753,0.783838,5.138601,0.301131,0.130296
849,38221319356,0.06468,87.607035,7.633565,33.03799,0.979081,5.27761,0.373745,0.139704
850,38265645725,0.067268,88.10784,7.580966,33.309471,0.843971,5.148372,0.287617,0.142497
851,38309912534,0.06406,88.443191,7.479614,32.745981,0.79258,5.016462,0.322652,0.109497
852,38354072294,0.06487,87.860636,7.82768,33.39613,0.715949,5.379292,0.372932,0.108803
853,38398198339,0.064134,88.117247,7.559124,32.749953,0.890596,5.050273,0.323795,0.140308
854,38442147453,0.06457,88.075159,7.500939,32.849795,0.813337,5.196313,0.309587,0.110209
855,38485907278,0.065549,87.534148,7.709514,33.016305,0.761113,5.142664,0.367912,0.129054
856,38530128735,0.099592,87.834653,7.585994,32.920548,0.879809,5.204115,0.292632,0.136207
857,38574118251,0.06463,88.036875,7.598818,32.89085,0.823867,5.04884,0.268596,0.109707
858,38618058906,0.093707,87.74416,7.604964,32.950756,0.82652,5.138886,0.342388,0.112723
859,38662025521,0.088049,87.738307,7.521745,33.331237,0.696341,5.127126,0.321425,0.112155
860,38706219228,0.09655,87.983335,7.54431,32.804039,0.860846,5.07484,0.24839,0.107603
861,38750018458,0.064348,87.822081,7.594577,34.323174,0.711329,5.124424,0.315732,0.147158
862,38795277766,0.06641,88.877537,7.996195,32.502476,0.774259,5.094098,0.297278,0.138643
863,38839219807,0.064725,89.049932,8.397019,32.665265,0.774937,5.040988,0.240573,0.107696
864,38883829488,0.064768,88.373902,8.077689,33.102198,0.768475,5.25629,0.323041,0.136572
865,38928388317,0.098131,89.001587,8.016578,32.908791,0.787679,5.13416,0.346957,0.114376
866,38972931880,0.066062,88.936342,7.662973,32.973766,0.779456,5.212999,0.247042,0.107641
867,39017005834,0.092927,88.433527,7.626731,32.973577,0.767229,5.166667,0.292371,0.134858
868,39061181149,0.064519,88.066688,7.646465,33.426141,0.955954,5.324339,0.332296,0.143142
869,39105838961,0.064007,88.654181,7.474628,33.311058,0.841739,5.304625,0.306501,0.110044
870,39150063163,0.06574,88.732975,7.501956,33.042874,0.788311,5.051735,0.380506,0.144317
871,39193988974,0.064188,87.973792,7.406071,33.30112,0.835862,5.174848,0.373206,0.111034
872,39238114314,0.064506,87.873988,7.442837,32.803705,0.863212,5.017801,0.397042,0.154924
873,39281921009,0.064047,87.77796,7.537539,33.126532,0.83521,4.884099,0.29517,0.18713
874,39326030856,0.066416,87.766914,7.586471,33.231929,0.786831,5.176781,0.437996,0.117201
875,39370222017,0.065224,88.12946,7.524129,32.977565,0.843291,5.059091,0.325032,0.108546
876,39414127839,0.064857,87.921295,7.480135,33.084743,0.792232,5.082198,0.327002,0.187503
877,39458091376,0.066196,87.700473,7.62707,33.000639,0.837146,5.160683,0.367699,0.136509
878,39502138513,0.094827,87.836954,7.422581,33.385593,0.757357,5.0927,0.284588,0.193313
879,39546383878,0.065426,88.123692,7.569682,33.377552,0.770757,5.160456,0.279372,0.13707
880,39590684767,0.135734,88.36533,7.55205,33.015878,0.761014,5.150238,0.384431,0.144705
881,39634573694,0.065086,88.004999,7.614341,32.895774,0.763556,5.065207,0.290995,0.138161
882,39678405473,0.095381,87.496443,7.533214,32.95036,0.773378,4.996857,0.33758,0.137155
883,39722330434,0.064668,87.618034,7.736234,33.242193,0.770468,5.281515,0.355539,0.113229
884,39766852808,0.06438,88.266085,7.539038,34.392317,0.781504,5.168096,0.286926,0.143015
885,39812404770,0.09841,89.899017,7.791702,32.647242,0.786746,5.358646,0.290746,0.139433
886,39856349132,0.065771,89.334514,7.874347,32.643753,0.783259,5.189458,0.314575,0.113032
887,39900376425,0.064283,87.786163,7.922032,32.567199,0.768547,5.246028,0.29903,0.138102
888,39944454881,0.063988,87.941082,7.76375,32.902999,0.789236,5.294081,0.317548,0.11418
